chrom	start	end	peak_number	foldchange	-log10pvalue	-log10qvalue	relative_summit_pos
chr6	165745596	165745754	44764	6.19762	9.71003	6.99032	81
chr6	165775370	165775634	44767	9.57653	22.89062	19.69683	126
chr6	166259719	166259881	44772	5.4305	8.17131	5.52993	71
chr6	166342839	166342997	44775	4.3438300000000005	6.42959	3.89848	34
chr6	166381404	166381698	44778	4.36304	6.19962	3.68121	107
chr6	166541070	166541254	44780	5.59196	9.41023	6.70223	109
chr6	166633883	166634173	44786	7.570010000000001	13.02726	10.16433	196
chr6	166830241	166830401	44789	4.24293	7.083080000000002	4.51043	94
chr6	167079839	167080151	44799	7.54143	12.98071	10.11826	156
chr6	168032419	168032711	44820	10.70574	22.05279	18.88586	208
chr6	168447356	168447544	44823	5.1075800000000005	7.3757899999999985	4.7832300000000005	88
chr6	168450614	168450877	44824	4.24293	7.083080000000002	4.51043	153
chr6	169114725	169114910	44833	6.59875	10.69613	7.929589999999999	80
chr6	169371930	169372121	44841	3.9664	5.33485	2.88225	35
chr6	169807237	169807755	44859	6.5006900000000005	12.48186	9.63211	275
chr6	170221547	170221783	44876	3.0773200000000003	4.66485	2.28043	104
chr7	359865	360203	44916	8.00071	14.57655	11.64856	96
chr7	366063	366252	44917	4.62315	7.45915	4.8600400000000015	80
chr7	522318	522511	44926	4.75968	7.1013	4.51853	98
chr7	901594	901838	44938	7.59518	16.19142	13.20337	116
chr7	950509	950672	44944	4.75968	7.1013	4.51853	43
chr7	975417	975580	44951	6.1353800000000005	9.94884	7.22307	100
chr7	1049424	1049605	44955	5.16817	7.75385	5.14285	93
chr7	1459298	1460074	44966	10.0443	20.40628	17.28659	451
chr7	1531206	1531406	44970	4.75968	7.1013	4.51853	121
chr7	2110291	2110463	44991	3.8628	4.96183	2.5431	128
chr7	2451509	2451667	45005	3.81039	4.88112	2.47825	107
chr7	2575496	2575796	45018	6.27428	12.08451	9.25263	166
chr7	2613956	2614121	45019	3.9664	5.33485	2.88225	147
chr7	2637529	2637885	45023	5.96476	10.39135	7.63478	110
chr7	2738145	2738310	45035	5.02935	7.532589999999999	4.92923	41
chr7	2772978	2773256	45038	8.06976	16.07183	13.09086	145
chr7	2844270	2844637	45042	8.687660000000001	18.61919	15.55197	117
chr7	2863656	2864100	45044	24.97978	71.00811	66.89993	221
chr7	4108479	4108701	45058	4.29293	6.6154199999999985	4.07253	86
chr7	4744853	4745096	45074	6.623760000000001	10.73648	7.968310000000002	99
chr7	4852023	4852395	45080	11.85456	26.29817	23.02031	156
chr7	5366113	5366272	45093	3.30225	4.28263	1.9329	108
chr7	5423763	5424413	45096	15.612	38.65944	35.093509999999995	492
chr7	5661986	5662383	45117	4.62315	7.45915	4.8600400000000015	103
chr7	5693542	5693738	45121	6.30786	10.5874	7.825360000000001	83
chr7	5774167	5774408	45124	6.27428	12.08451	9.25263	135
chr7	6228958	6229140	45144	5.94773	9.30933	6.60371	50
chr7	6503438	6503782	45165	19.673335	118.86459	114.14583	318
chr7	6590149	6590330	45169	4.78568	6.6155300000000015	4.07253	72
chr7	7424639	7424810	45187	5.15632	8.03704	5.398	24
chr7	8197993	8198191	45198	6.42192	10.07066	7.327210000000001	50
chr7	8198322	8198669	45199	11.55788	30.120790000000003	26.74601	124
chr7	10973135	10973367	45207	5.9279199999999985	8.96455	6.281619999999998	130
chr7	10973557	10973944	45208	5.08052	7.6142	5.0063900000000015	110
chr7	11133566	11133724	45210	3.63248	5.02459	2.59822	91
chr7	13563230	13563563	45227	5.68975	12.56144	9.70844	215
chr7	13990408	13990865	45233	4.99607	7.19976	4.61296	144
chr7	15215114	15215272	45240	4.29293	6.6154199999999985	4.07253	111
chr7	17038322	17038496	45258	4.32369	5.6738800000000005	3.20322	67
chr7	17041343	17041528	45259	5.59196	9.41023	6.70223	77
chr7	17298417	17298805	45268	8.81705	15.91639	12.94416	192
chr7	17554646	17554883	45277	4.62315	7.45915	4.8600400000000015	141
chr7	18225187	18225395	45290	7.31882	12.22815	9.39187	120
chr7	19405034	19405332	45298	7.07154	16.146620000000002	13.16298	173
chr7	20021903	20022063	45302	4.44594	5.8642699999999985	3.3680800000000004	50
chr7	20508227	20508466	45312	4.61129	6.86272	4.298769999999998	105
chr7	22584239	22584525	45338	6.961289999999999	12.43846	9.58947	137
chr7	22663381	22663588	45340	5.4853	8.56761	5.9070800000000006	101
chr7	23181829	23182044	45355	4.62315	7.45915	4.8600400000000015	142
chr7	23597606	23597797	45369	4.54188	6.23388	3.71204	95
chr7	24169124	24169361	45377	4.36304	6.19962	3.68121	95
chr7	24253036	24253223	45379	6.2937699999999985	9.86447	7.14182	98
chr7	24268082	24268335	45381	5.9279199999999985	8.96455	6.281619999999998	105
chr7	24778945	24779344	45387	3.96007	6.3057300000000005	3.77982	154
chr7	24786388	24786580	45388	6.35066	10.6571	7.892519999999998	92
chr7	24979424	24979582	45395	4.50436	6.42357	3.893380000000001	45
chr7	25180239	25180668	45399	22.12304	58.32411999999999	54.40911	165
chr7	25857043	25857286	45415	6.93473	14.09789	11.1899	106
chr7	25860637	25860880	45416	4.62315	7.45915	4.8600400000000015	131
chr7	25895328	25895612	45418	4.9952	8.40393	5.74861	143
chr7	25967340	25967523	45423	5.99166	9.37972	6.672839999999999	77
chr7	26376350	26376575	45448	6.12741	9.59737	6.88225	125
chr7	27096011	27096276	45460	5.15632	8.03704	5.398	154
chr7	27171930	27172103	45471	4.5751800000000005	6.2859099999999986	3.76316	51
chr7	27316464	27316660	45479	6.34624	11.0259	8.243260000000001	118
chr7	27713092	27713450	45483	4.36304	6.19962	3.68121	219
chr7	28986866	28987046	45506	4.36129	6.19684	3.68121	123
chr7	29564748	29564930	45522	4.20547	7.57828	4.97293	111
chr7	29574835	29574998	45523	4.99607	7.19976	4.61296	50
chr7	29854679	29854849	45525	5.15632	8.03704	5.398	117
chr7	31883866	31884024	45563	4.44594	5.8642699999999985	3.3680800000000004	65
chr7	32638789	32639020	45570	4.36304	6.19962	3.68121	145
chr7	32942487	32942668	45578	5.69714	8.9077	6.23177	66
chr7	35251952	35252148	45596	7.98262	14.11372	11.20551	101
chr7	36148530	36148825	45612	4.80865	8.71831	6.05081	76
chr7	36208429	36208704	45618	5.69714	8.9077	6.23177	119
chr7	36284336	36284708	45623	17.19848	45.08166	41.39296	177
chr7	36764966	36765230	45638	7.92541	17.26609	14.24425	175
chr7	37408612	37408819	45648	6.5736300000000005	11.01959	8.243260000000001	51
chr7	37448797	37449048	45651	6.8672	11.88181	9.06478	117
chr7	37665339	37665679	45654	5.39141	8.109110000000001	5.46853	224
chr7	37698381	37698596	45657	5.55296	9.004430000000003	6.31281	91
chr7	37728797	37728981	45658	4.22141	6.22969	3.71025	147
chr7	37732353	37732518	45659	4.59201	6.31222	3.78587	46
chr7	37786834	37787151	45661	4.78568	6.6155300000000015	4.07253	163
chr7	38178132	38178438	45670	5.09151	9.57319	6.85982	153
chr7	38744910	38745091	45686	4.93994	6.85819	4.29577	70
chr7	39679049	39679211	45693	4.36304	6.19962	3.68121	89
chr7	41467170	41467390	45715	7.5361600000000015	14.2501	11.32968	106
chr7	41584798	41584964	45719	4.62315	7.45915	4.8600400000000015	122
chr7	41685831	41685992	45721	5.3255	7.7206	5.1108	43
chr7	41780069	41780425	45728	9.346	18.71725	15.64815	136
chr7	43729367	43729545	45767	3.9664	5.33485	2.88225	107
chr7	43926308	43926523	45775	7.45011	13.24261	10.36125	114
chr7	44082409	44083056	45782	27.078470000000006	98.36341	93.88383	382
chr7	44573864	44574032	45792	4.91385	7.34817	4.75654	94
chr7	44678754	44679098	45798	6.74288	12.0765	9.24931	137
chr7	44751411	44751569	45801	4.75777	7.09823	4.51853	48
chr7	44797410	44797696	45803	5.55296	9.004430000000003	6.31281	171
chr7	44935791	44935971	45808	3.21595	4.72949	2.33968	111
chr7	45026900	45027193	45813	4.11766	5.35478	2.90173	138
chr7	45435964	45436128	45820	4.62315	7.45915	4.8600400000000015	113
chr7	45978254	45978453	45827	4.49284	6.15727	3.64991	85
chr7	46058592	46058871	45830	5.43393	7.892760000000001	5.26716	149
chr7	46274753	46274966	45832	5.2043800000000005	7.528789999999999	4.9265300000000005	74
chr7	46321111	46321269	45834	6.12741	9.59737	6.88225	69
chr7	47186426	47186613	45843	5.15632	8.03704	5.398	119
chr7	47526125	47526451	45857	7.96369	16.36668	13.37398	237
chr7	48085503	48085696	45874	6.8128199999999985	11.40756	8.6017	101
chr7	50281545	50281991	45903	3.96007	6.3057300000000005	3.77982	235
chr7	50450197	50450494	45912	5.45026	8.20275	5.55897	151
chr7	54832084	54832255	45934	7.9039	13.57163	10.67731	77
chr7	55074186	55074468	45937	5.2589	7.8982800000000015	5.27054	159
chr7	55086675	55086876	45938	5.55296	9.004430000000003	6.31281	76
chr7	55571862	55572147	45949	4.95338	8.33222	5.67935	128
chr7	55964374	55964541	45953	3.9627	5.80311	3.3199300000000003	19
chr7	64562903	64563080	45966	4.24205	5.5472199999999985	3.08343	63
chr7	65006620	65006867	45970	5.18473	7.49771	4.89618	61
chr7	65982038	65982420	45979	5.61383	10.15934	7.409560000000001	231
chr7	66205229	66205404	45982	4.62315	7.45915	4.8600400000000015	41
chr7	67739057	67739225	46008	5.32334	8.30688	5.65952	42
chr7	69193191	69193376	46014	7.45011	13.24261	10.36125	125
chr7	69255212	69255414	46017	4.6780599999999986	6.44685	3.91531	81
chr7	72405567	72405831	46048	4.42589	5.83298	3.3472699999999995	111
chr7	72828222	72828557	46050	3.6772	5.55754	3.09058	258
chr7	73433559	73433918	46062	9.51936	20.05383	16.94098	137
chr7	73636352	73636716	46075	5.9496	10.00133	7.264769999999999	149
chr7	73842456	73842617	46086	3.21595	4.72949	2.33968	29
chr7	74209857	74210110	46100	6.27428	12.08451	9.25263	114
chr7	74230405	74230677	46105	5.77829	9.0378	6.34564	153
chr7	74453688	74454014	46116	6.42881	10.42209	7.664560000000002	234
chr7	74643478	74643662	46123	4.82066	6.92306	4.35578	84
chr7	74657380	74657756	46125	4.80865	8.71831	6.05081	119
chr7	74658022	74658180	46126	4.4896400000000005	6.40026	3.87228	83
chr7	74661050	74661222	46129	3.51694	5.95948	3.4614199999999995	80
chr7	75527985	75528208	46138	6.59875	10.69613	7.929589999999999	87
chr7	75906090	75906427	46157	14.534020000000002	33.37216	29.92096	184
chr7	75994573	75994925	46163	5.32821	9.30995	6.60404	178
chr7	76166555	76166947	46170	6.33756	11.39846	8.594389999999999	127
chr7	76201752	76201942	46172	6.62011	11.09504	8.31043	77
chr7	76295990	76296204	46175	4.20547	7.57828	4.97293	92
chr7	76303516	76303738	46177	7.01187	12.11806	9.28353	90
chr7	76318694	76318952	46180	5.32334	8.30688	5.65952	142
chr7	76364190	76364432	46186	4.95338	8.33222	5.67935	155
chr7	76404173	76404345	46192	4.45285	8.35482	5.70067	102
chr7	76549111	76549341	46195	7.59518	16.19142	13.20337	143
chr7	77316759	77316968	46203	6.8128199999999985	11.40756	8.6017	87
chr7	77500580	77500759	46214	5.24414	7.5917	4.98588	117
chr7	77990236	77990450	46230	4.75968	7.1013	4.51853	104
chr7	79091804	79091978	46233	4.62315	7.45915	4.8600400000000015	80
chr7	80151300	80151516	46240	6.91591	11.2086	8.4114	86
chr7	84950612	84950888	46277	4.89836	6.792669999999998	4.24077	121
chr7	85160408	85160614	46278	4.52579	7.8878	5.26716	101
chr7	88306828	88307026	46298	4.17636	8.08968	5.4494	109
chr7	88446701	88446964	46301	5.94721	9.9974	7.264769999999999	123
chr7	88545743	88545901	46302	3.39434	4.84054	2.44286	78
chr7	89107969	89108127	46306	5.9279199999999985	8.96455	6.281619999999998	77
chr7	91151980	91152219	46317	7.7212	13.68636	10.78973	89
chr7	92134391	92134953	46329	13.98656	39.32729000000001	35.74722	396
chr7	92527584	92527742	46336	5.43393	7.892760000000001	5.26716	82
chr7	92528425	92528856	46337	7.92541	17.26609	14.24425	136
chr7	92634926	92635184	46343	6.42192	10.07066	7.327210000000001	154
chr7	94167461	94167639	46363	4.44594	5.8642699999999985	3.3680800000000004	120
chr7	94657568	94657781	46367	3.11148	4.15704	1.82234	93
chr7	95434793	95434951	46371	4.23377	5.7529	3.27785	33
chr7	96544917	96545152	46391	6.42192	10.07066	7.327210000000001	120
chr7	96663620	96663823	46392	5.94405	11.11034	8.32121	125
chr7	98042156	98042511	46409	4.45285	8.35482	5.70067	211
chr7	98106707	98106878	46410	3.95809	6.825989999999999	4.27229	108
chr7	98619480	98619679	46426	3.9664	5.33485	2.88225	58
chr7	99143032	99143377	46436	4.91385	7.34817	4.75654	239
chr7	99325746	99325967	46441	5.09151	9.57319	6.85982	120
chr7	99374130	99374313	46443	4.52542	6.20815	3.68939	138
chr7	99466145	99466303	46449	4.75968	7.1013	4.51853	66
chr7	99614662	99614831	46459	4.45285	8.35482	5.70067	105
chr7	99616681	99617069	46460	5.55296	9.004430000000003	6.31281	289
chr7	99876416	99876596	46462	4.99607	7.19976	4.61296	35
chr7	100152521	100152679	46475	4.36304	6.19962	3.68121	117
chr7	100435935	100436149	46490	4.75968	7.1013	4.51853	136
chr7	100705450	100705657	46507	5.55296	9.004430000000003	6.31281	127
chr7	100705826	100706150	46508	4.35086	9.34973	6.64325	275
chr7	101154212	101154570	46525	9.33444	24.67323	21.43439	204
chr7	101169797	101170059	46528	4.65715	6.66505	4.1177	152
chr7	101718025	101718651	46552	13.48034	32.908	29.46636	139
chr7	101743395	101743601	46555	5.86179	9.17161	6.4755699999999985	93
chr7	101990951	101991109	46562	4.24293	7.083080000000002	4.51043	111
chr7	102287598	102287759	46571	4.959969999999998	7.142810000000001	4.5589900000000005	104
chr7	102363599	102364045	46574	7.26495	15.13508	12.18707	178
chr7	102425728	102426027	46580	7.08315	13.48501	10.59811	132
chr7	102426674	102426852	46581	4.29293	6.6154199999999985	4.07253	84
chr7	102892522	102892922	46592	6.42881	10.42209	7.664560000000002	305
chr7	103432741	103433087	46601	7.13952	13.15166	10.27532	191
chr7	105401696	105401854	46622	4.93994	6.85819	4.29577	67
chr7	105522093	105522479	46623	7.53313	14.245020000000002	11.32968	238
chr7	105732552	105732808	46627	5.09151	9.57319	6.85982	108
chr7	105854128	105854358	46629	4.8463699999999985	7.532710000000002	4.92923	151
chr7	105857618	105857808	46630	6.12741	9.59737	6.88225	69
chr7	106109183	106109404	46637	4.62315	7.45915	4.8600400000000015	75
chr7	106424983	106425182	46654	6.1353800000000005	9.94884	7.22307	139
chr7	107027837	107028064	46671	4.6089699999999985	6.33873	3.81189	151
chr7	107069556	107069793	46675	4.62315	7.45915	4.8600400000000015	94
chr7	107580111	107580329	46681	5.2836	9.23283	6.53139	120
chr7	107622549	107622759	46682	4.52579	7.8878	5.26716	84
chr7	112450920	112451169	46714	4.75777	7.09823	4.51853	66
chr7	112790698	112790956	46719	4.20547	7.57828	4.97293	66
chr7	114047976	114048202	46731	7.9328	15.370629999999998	12.40859	142
chr7	115410403	115410805	46751	4.08964	8.20611	5.56142	87
chr7	116211498	116211671	46755	6.91195	11.2022	8.410639999999999	77
chr7	116511780	116511980	46759	4.44594	5.8642699999999985	3.3680800000000004	156
chr7	116626946	116627104	46764	4.29293	6.6154199999999985	4.07253	109
chr7	123557703	123558040	46806	8.59924	16.96653	13.95685	159
chr7	126657715	126657964	46823	7.01187	12.11806	9.28353	47
chr7	126701089	126701254	46824	5.9279199999999985	8.96455	6.281619999999998	117
chr7	127347686	127347872	46827	4.50436	6.42357	3.893380000000001	83
chr7	128135905	128136114	46848	4.99557	7.77614	5.16345	128
chr7	128405848	128406209	46857	7.0916	13.07158	10.20835	147
chr7	128531099	128531300	46863	5.94405	11.11034	8.32121	145
chr7	128938414	128938637	46869	3.9664	5.33485	2.88225	151
chr7	128939992	128940314	46870	5.94745	9.64516	6.92743	226
chr7	128941195	128941378	46872	4.29293	6.6154199999999985	4.07253	93
chr7	129072802	129072960	46876	3.17312	3.72998	1.45064	95
chr7	129089576	129089767	46877	4.36129	6.19684	3.68121	56
chr7	129091432	129091712	46878	4.75968	7.1013	4.51853	221
chr7	129311550	129311783	46883	4.10077	5.78178	3.30492	112
chr7	129825607	129825777	46895	4.70582	7.30208	4.71318	86
chr7	130903605	130903811	46913	7.54143	12.98071	10.11826	69
chr7	131004467	131004687	46919	5.94405	11.11034	8.32121	64
chr7	131057289	131057454	46922	5.5507300000000015	9.00078	6.31281	72
chr7	131106417	131106575	46925	4.38242	5.9849	3.48213	109
chr7	131219820	131219996	46931	5.15632	8.03704	5.398	113
chr7	132431290	132431458	46944	3.96007	6.3057300000000005	3.77982	116
chr7	133651069	133651227	46961	4.93994	6.85819	4.29577	29
chr7	134293139	134293309	46968	5.2589	7.8982800000000015	5.27054	125
chr7	134646449	134646926	46977	3.30225	4.28263	1.9329	254
chr7	134986432	134986751	46980	7.83738	13.46304	10.57702	152
chr7	135208491	135208653	46985	5.15632	8.03704	5.398	50
chr7	135236757	135237001	46989	6.01803	12.02225	9.20333	116
chr7	135761988	135762271	46996	5.37437	10.45117	7.691139999999999	139
chr7	138002089	138002491	47015	3.51694	5.95948	3.4614199999999995	318
chr7	138125702	138125889	47017	5.45026	8.20275	5.55897	96
chr7	138607350	138607551	47027	5.15632	8.03704	5.398	69
chr7	138865544	138865702	47030	3.72847	4.5724	2.19484	91
chr7	139045170	139045375	47032	7.7778	13.77892	10.88157	116
chr7	139341144	139341558	47044	5.61383	10.15934	7.409560000000001	228
chr7	139680859	139681087	47053	7.267010000000001	12.53391	9.68205	149
chr7	141014912	141015107	47096	5.90445	9.23997	6.536569999999998	118
chr7	141956144	141956378	47106	5.61383	10.15934	7.409560000000001	104
chr7	142438237	142438508	47114	4.23377	5.7529	3.27785	150
chr7	142703925	142704116	47122	5.76412	9.69567	6.97618	73
chr7	142854004	142854167	47126	3.63248	5.02459	2.59822	128
chr7	147869619	147869803	47158	6.12741	9.59737	6.88225	128
chr7	148041257	148041482	47163	3.71071	6.09937	3.5934	130
chr7	148584481	148584842	47167	5.2589	7.8982800000000015	5.27054	86
chr7	149285058	149285245	47198	5.2589	7.8982800000000015	5.27054	93
chr7	149498013	149498202	47202	5.69714	8.9077	6.23177	84
chr7	151000899	151001245	47241	5.9496	10.00133	7.264769999999999	140
chr7	151271968	151272157	47256	5.15632	8.03704	5.398	125
chr7	151314429	151314628	47259	6.1353800000000005	9.94884	7.22307	140
chr7	151923212	151923487	47278	6.2239900000000015	10.45061	7.691139999999999	89
chr7	153863695	153863923	47296	3.6772	5.55754	3.09058	102
chr7	153864089	153864290	47297	4.54188	6.23388	3.71204	92
chr7	155003830	155003988	47303	5.08865	7.3459	4.75585	101
chr7	155070033	155070239	47304	9.11905	18.8484	15.77683	117
chr7	155344923	155345115	47313	4.75968	7.1013	4.51853	79
chr7	155357620	155357837	47314	5.79894	9.0709	6.37801	87
chr7	155382158	155382316	47318	4.61024	6.59095	4.05422	120
chr7	156704207	156704374	47343	5.15632	8.03704	5.398	113
chr7	156949630	156949867	47350	3.39434	4.84054	2.44286	4
chr7	157353254	157353515	47357	7.5361600000000015	14.2501	11.32968	132
chr7	157712698	157712858	47371	5.15632	8.03704	5.398	83
chr7	158696117	158696280	47383	4.59201	6.31222	3.78587	67
chr8	629593	629753	47407	3.39434	4.84054	2.44286	133
chr8	1755877	1756180	47416	9.22259	19.54599	16.450779999999998	150
chr8	1924881	1925140	47424	3.6772	5.55754	3.09058	123
chr8	1949359	1949786	47425	4.46894	8.083730000000001	5.443980000000002	177
chr8	2001610	2002083	47432	7.76112	16.01345	13.03955	152
chr8	3691955	3692148	47451	7.78131	15.11502	12.17102	68
chr8	4256840	4257172	47458	2.87587	4.62095	2.24186	212
chr8	6665319	6665663	47492	9.24631	21.73427	18.57318	198
chr8	6939541	6939710	47502	4.52579	7.8878	5.26716	58
chr8	8333915	8334103	47511	5.37445	9.73896	7.018669999999998	65
chr8	8744636	8744799	47524	5.79178	10.10064	7.356210000000001	98
chr8	8893542	8893760	47531	4.81759	7.4856	4.88591	140
chr8	9190487	9190745	47545	5.8164	10.51062	7.74955	147
chr8	10682362	10682654	47583	7.421419999999999	19.20394	16.121560000000002	142
chr8	11188397	11188563	47598	4.20547	7.57828	4.97293	10
chr8	11867319	11867562	47630	5.37445	9.73896	7.018669999999998	120
chr8	11878570	11878728	47636	4.31668	6.93285	4.36533	66
chr8	12754609	12754849	47648	3.9627	5.80311	3.3199300000000003	89
chr8	12757577	12757780	47650	4.62315	7.45915	4.8600400000000015	114
chr8	14266677	14266943	47665	4.36304	6.19962	3.68121	135
chr8	17710179	17710349	47684	3.71071	6.09937	3.5934	17
chr8	18083229	18083443	47691	4.29293	6.6154199999999985	4.07253	37
chr8	19473501	19473760	47727	5.65724	11.3511	8.54958	118
chr8	19697842	19698251	47740	8.25387	17.358439999999998	14.33036	168
chr8	19713812	19714093	47741	5.94405	11.11034	8.32121	136
chr8	19885662	19885901	47746	5.05831	8.84017	6.16931	127
chr8	20189640	20189868	47767	3.95655	7.3563	4.76419	99
chr8	20303790	20304178	47774	22.50843	80.9974	76.75161	221
chr8	20915674	20915972	47783	8.89568	20.02657	16.919929999999994	126
chr8	22010227	22010433	47817	3.51694	5.95948	3.4614199999999995	95
chr8	22109284	22109725	47821	5.9401	12.27195	9.4331	336
chr8	22176034	22176263	47827	3.0773200000000003	4.66485	2.28043	111
chr8	22188721	22188990	47828	4.52579	7.8878	5.26716	150
chr8	22274162	22274372	47832	6.99328	14.20215	11.28912	116
chr8	22598840	22599165	47846	7.1772800000000005	14.08317	11.17927	184
chr8	22599865	22600039	47848	3.89231	5.68593	3.21484	89
chr8	22643027	22643248	47851	3.77458	7.74521	5.13471	141
chr8	22975430	22975594	47867	5.37437	10.45117	7.691139999999999	64
chr8	23068131	23068442	47873	9.90016	26.94265	23.64334	129
chr8	23075028	23075208	47878	3.6772	5.55754	3.09058	65
chr8	23171408	23171868	47891	6.95517	14.57574	11.64795	313
chr8	23498466	23498720	47905	4.95338	8.33222	5.67935	109
chr8	23559179	23559473	47911	4.56508	8.26518	5.62001	145
chr8	23991557	23991755	47918	4.43167	6.30846	3.78247	63
chr8	24025635	24025889	47919	4.20547	7.57828	4.97293	116
chr8	27328375	27328557	47999	4.61598	9.62081	6.90347	96
chr8	27945257	27945529	48022	4.8463699999999985	7.532710000000002	4.92923	141
chr8	28411927	28412195	48040	4.13406	9.13981	6.4453	92
chr8	29004315	29004484	48056	4.61129	6.86272	4.298769999999998	37
chr8	29513446	29513617	48076	3.23535	5.80358	3.32033	40
chr8	30057351	30057643	48096	4.45285	8.35482	5.70067	146
chr8	30904553	30904711	48121	4.52579	7.8878	5.26716	59
chr8	31389480	31389650	48126	6.04319	10.15491	7.409560000000001	115
chr8	33566986	33567318	48159	5.3369300000000015	8.98372	6.30046	179
chr8	33683166	33683431	48160	5.2754	12.06438	9.24454	133
chr8	34112221	34112409	48166	7.52711	15.60166	12.63551	59
chr8	34840657	34840864	48170	5.85836	11.34137	8.54218	98
chr8	35561171	35561448	48179	5.2836	9.23283	6.53139	140
chr8	36522393	36522596	48188	4.45285	8.35482	5.70067	98
chr8	37421190	37421373	48207	5.79178	10.10064	7.356210000000001	111
chr8	37584286	37584454	48212	4.88004	8.84944	6.1775699999999985	85
chr8	37696026	37696269	48220	4.8430800000000005	7.83078	5.21592	119
chr8	37880837	37881123	48232	7.1043699999999985	13.5211	10.63336	113
chr8	37891861	37892091	48235	4.94761	9.97579	7.2488199999999985	48
chr8	37948917	37949096	48240	4.10987	6.30571	3.77982	113
chr8	38150885	38151216	48247	5.89723	10.64972	7.887060000000001	238
chr8	38182918	38183124	48251	5.9283800000000015	9.96644	7.24058	112
chr8	38407454	38407612	48263	3.86962	5.41017	2.95384	70
chr8	38834477	38834644	48284	4.44784	6.87482	4.31019	41
chr8	38900592	38900769	48286	3.81923	5.10383	2.67323	146
chr8	38957546	38957842	48291	7.92013	19.23281	16.14702	157
chr8	38998317	38998593	48293	3.9627	5.80311	3.3199300000000003	61
chr8	40198944	40199102	48302	5.55296	9.004430000000003	6.31281	98
chr8	41663734	41663972	48330	4.80333	7.46223	4.86308	81
chr8	42338384	42338568	48359	3.53155	5.52686	3.06727	51
chr8	42555394	42555599	48368	4.3438300000000005	6.42959	3.89848	83
chr8	42629498	42629657	48371	3.9627	5.80311	3.3199300000000003	49
chr8	42661878	42662047	48372	3.95655	7.3563	4.76419	104
chr8	42763136	42763467	48378	4.56508	8.26518	5.62001	268
chr8	46840163	46840363	48398	7.32273	13.45689	10.57298	80
chr8	47431703	47431953	48409	3.3620300000000003	5.86516	3.36879	20
chr8	47523704	47523928	48412	6.0832	10.96773	8.19487	81
chr8	48149293	48149473	48431	4.62315	7.45915	4.8600400000000015	56
chr8	48949573	48949833	48440	5.68975	12.56144	9.70844	150
chr8	50447995	50448211	48452	5.79178	10.10064	7.356210000000001	108
chr8	52555728	52555887	48484	4.62315	7.45915	4.8600400000000015	42
chr8	54153541	54153716	48517	3.9627	5.80311	3.3199300000000003	49
chr8	54232340	54232618	48524	5.65724	11.3511	8.54958	126
chr8	55924580	55924786	48549	3.4633300000000005	5.39995	2.9447400000000004	74
chr8	55975661	55975954	48553	5.2836	9.23283	6.53139	156
chr8	56067705	56067988	48559	4.80865	8.71831	6.05081	138
chr8	56401308	56401524	48563	5.05785	7.87738	5.26173	118
chr8	56993642	56994099	48568	9.89522	29.87111	26.50178	276
chr8	57449165	57449589	48577	5.72884	9.63733	6.91973	109
chr8	57862082	57862342	48583	4.20547	7.57828	4.97293	154
chr8	58397220	58397516	48602	3.9475	5.53579	3.07448	192
chr8	59119715	59119918	48623	7.52711	15.60166	12.63551	131
chr8	61545285	61545481	48679	4.95338	8.33222	5.67935	115
chr8	61700275	61700496	48681	3.95809	6.825989999999999	4.27229	29
chr8	61735161	61735427	48685	4.52579	7.8878	5.26716	110
chr8	63598734	63598993	48707	8.16297	15.75704	12.78835	111
chr8	64756854	64757130	48717	4.95338	8.33222	5.67935	175
chr8	66022968	66023135	48743	2.9664900000000003	4.6317	2.2514	60
chr8	66428536	66429031	48752	9.60534	26.35133	23.06946	362
chr8	66781494	66781676	48769	4.88004	8.84944	6.1775699999999985	85
chr8	70394725	70395006	48816	7.63727	18.1882	15.13815	140
chr8	70403628	70403836	48818	4.43384	6.5758600000000005	4.0397300000000005	50
chr8	70468935	70469141	48823	4.17636	8.08968	5.4494	138
chr8	71361858	71362018	48838	5.0678	8.20611	5.56142	102
chr8	72856828	72857031	48853	7.13665	13.146870000000002	10.27532	119
chr8	73008668	73008855	48856	5.68975	12.56144	9.70844	100
chr8	73695049	73695207	48868	3.89231	5.68593	3.21484	120
chr8	73893048	73893222	48873	4.24293	7.083080000000002	4.51043	75
chr8	74350581	74350746	48887	3.89231	5.68593	3.21484	76
chr8	76711699	76711858	48901	4.52579	7.8878	5.26716	121
chr8	79991739	79992043	48918	6.788119999999998	11.36752	8.56446	198
chr8	80055055	80055328	48920	4.24293	7.083080000000002	4.51043	133
chr8	80138646	80138848	48927	5.8164	10.51062	7.74955	154
chr8	80315307	80315503	48932	5.44237	11.68022	8.87008	95
chr8	80485784	80485982	48942	4.10077	5.78178	3.30492	13
chr8	81010112	81010285	48951	4.95338	8.33222	5.67935	92
chr8	81064991	81065429	48954	6.02639	11.25453	8.45631	315
chr8	81227478	81227740	48966	5.32821	9.30995	6.60404	127
chr8	81291216	81291463	48972	5.71713	11.08467	8.300989999999999	106
chr8	85462589	85462785	49005	6.5090900000000005	11.29453	8.49585	151
chr8	89887399	89887623	49032	4.70023	9.15436	6.45866	116
chr8	90644930	90645223	49048	3.96007	6.3057300000000005	3.77982	147
chr8	91860252	91860464	49064	4.39617	8.84486	6.1733400000000005	148
chr8	93588993	93589151	49083	4.32917	6.67632	4.12829	49
