chr	start	end	interval_id	num_peaks	num_samples	DFAM71927V3_1_745_R1.bool	MV411_4_321_R1.bool	DFAM71927V3_1_745_R1.fc	MV411_4_321_R1.fc	DFAM71927V3_1_745_R1.qval	MV411_4_321_R1.qval	DFAM71927V3_1_745_R1.pval	MV411_4_321_R1.pval	DFAM71927V3_1_745_R1.start	MV411_4_321_R1.start	DFAM71927V3_1_745_R1.end	MV411_4_321_R1.end	DFAM71927V3_1_745_R1.summit	MV411_4_321_R1.summit
chr7	24245265	24245575	Interval_6771	1	1	FALSE	TRUE	NA	4.10474	NA	2.09119	NA	5.33483	NA	24245265	NA	24245575	NA	201
chr7	24692742	24692933	Interval_6772	1	1	FALSE	TRUE	NA	6.99542	NA	8.35852	NA	12.09122	NA	24692742	NA	24692933	NA	90
chr7	24831292	24831528	Interval_6773	1	1	FALSE	TRUE	NA	7.73487	NA	11.16656	NA	15.03643	NA	24831292	NA	24831528	NA	131
chr7	25078360	25078573	Interval_6774	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	25078360	NA	25078573	NA	109
chr7	25928691	25928898	Interval_6775	1	1	FALSE	TRUE	NA	5.77149	NA	6.43954	NA	10.06642	NA	25928691	NA	25928898	NA	114
chr7	25940206	25940369	Interval_6776	1	1	FALSE	TRUE	NA	5.41441	NA	5.22747	NA	8.77784	NA	25940206	NA	25940369	NA	61
chr7	26144673	26144818	Interval_6777	1	1	FALSE	TRUE	NA	5.02766	NA	4.34545	NA	7.82834	NA	26144673	NA	26144818	NA	32
chr7	26305548	26305785	Interval_6778	1	1	FALSE	TRUE	NA	9.1442	NA	13.90539	NA	17.87663	NA	26305548	NA	26305785	NA	109
chr7	26314408	26314753	Interval_6779	1	1	FALSE	TRUE	NA	35.30709	NA	114.18382	NA	119.60676	NA	26314408	NA	26314753	NA	187
chr7	26388373	26388665	Interval_6780	1	1	FALSE	TRUE	NA	10.58074	NA	21.66609	NA	25.87495	NA	26388373	NA	26388665	NA	115
chr7	26665041	26665329	Interval_6781	2	2	TRUE	TRUE	10.56973	28.27712	13.84665	76.2252	19.1583	81.26519	26665113	26665041	26665259	26665329	65	144
chr7	26709352	26709531	Interval_6782	1	1	FALSE	TRUE	NA	8.62358	NA	12.14869	NA	16.05396	NA	26709352	NA	26709531	NA	95
chr7	27160872	27161143	Interval_6783	1	1	FALSE	TRUE	NA	6.22527	NA	8.27081	NA	11.99788	NA	27160872	NA	27161143	NA	96
chr7	27305493	27305666	Interval_6784	1	1	FALSE	TRUE	NA	4.32862	NA	3.04425	NA	6.40482	NA	27305493	NA	27305666	NA	111
chr7	27334474	27334695	Interval_6785	1	1	FALSE	TRUE	NA	9.73784	NA	15.34933	NA	19.37096	NA	27334474	NA	27334695	NA	115
chr7	27430172	27430516	Interval_6786	1	1	FALSE	TRUE	NA	12.96994	NA	30.28545	NA	34.68473	NA	27430172	NA	27430516	NA	236
chr7	27698187	27698526	Interval_6787	1	1	FALSE	TRUE	NA	13.28142	NA	43.18603	NA	47.81069	NA	27698187	NA	27698526	NA	163
chr7	27901051	27901289	Interval_6788	1	1	FALSE	TRUE	NA	8.8951	NA	14.47701	NA	18.46651	NA	27901051	NA	27901289	NA	96
chr7	28090619	28090764	Interval_6789	1	1	FALSE	TRUE	NA	4.43709	NA	3.45992	NA	6.85689	NA	28090619	NA	28090764	NA	13
chr7	28154980	28155301	Interval_6790	1	1	FALSE	TRUE	NA	10.63492	NA	25.90125	NA	30.20886	NA	28154980	NA	28155301	NA	112
chr7	28156101	28156292	Interval_6791	1	1	FALSE	TRUE	NA	6.41947	NA	7.46033	NA	11.14684	NA	28156101	NA	28156292	NA	111
chr7	28158172	28158220	Interval_6792	1	1	TRUE	FALSE	7.17173	NA	7.13566	NA	12.14968	NA	28158172	NA	28158220	NA	18	NA
chr7	28297888	28298256	Interval_6793	1	1	FALSE	TRUE	NA	16.18146	NA	35.14073	NA	39.63354	NA	28297888	NA	28298256	NA	137
chr7	28684420	28684619	Interval_6794	1	1	FALSE	TRUE	NA	7.61907	NA	9.71607	NA	13.51929	NA	28684420	NA	28684619	NA	73
chr7	29084844	29085048	Interval_6795	1	1	FALSE	TRUE	NA	4.81071	NA	3.50201	NA	6.90736	NA	29084844	NA	29085048	NA	76
chr7	29130183	29130433	Interval_6796	1	1	FALSE	TRUE	NA	7.08587	NA	8.87689	NA	12.64408	NA	29130183	NA	29130433	NA	83
chr7	29202557	29202741	Interval_6797	1	1	FALSE	TRUE	NA	6.07147	NA	6.22893	NA	9.84565	NA	29202557	NA	29202741	NA	123
chr7	29274343	29274775	Interval_6798	1	1	FALSE	TRUE	NA	19.55364	NA	47.59365	NA	52.28292	NA	29274343	NA	29274775	NA	230
chr7	29285439	29285727	Interval_6799	1	1	FALSE	TRUE	NA	8.12161	NA	12.24692	NA	16.16002	NA	29285439	NA	29285727	NA	156
chr7	29320019	29320209	Interval_6800	1	1	FALSE	TRUE	NA	5.9292	NA	10.02832	NA	13.84617	NA	29320019	NA	29320209	NA	99
chr7	29988018	29988216	Interval_6801	1	1	FALSE	TRUE	NA	7.3725	NA	9.33042	NA	13.11535	NA	29988018	NA	29988216	NA	101
chr7	30179114	30179551	Interval_6802	1	1	FALSE	TRUE	NA	6.42153	NA	8.59691	NA	12.34346	NA	30179114	NA	30179551	NA	311
chr7	30185143	30185432	Interval_6803	1	1	FALSE	TRUE	NA	6.62242	NA	8.1523	NA	11.87592	NA	30185143	NA	30185432	NA	188
chr7	30225984	30226336	Interval_6804	1	1	FALSE	TRUE	NA	24.40238	NA	66.86449	NA	71.80216	NA	30225984	NA	30226336	NA	207
chr7	30237400	30237633	Interval_6805	1	1	FALSE	TRUE	NA	6.41947	NA	7.46033	NA	11.14684	NA	30237400	NA	30237633	NA	115
chr7	30240307	30240772	Interval_6806	1	1	FALSE	TRUE	NA	44.69609	NA	141.30122	NA	146.99107	NA	30240307	NA	30240772	NA	228
chr7	30462356	30462515	Interval_6807	1	1	FALSE	TRUE	NA	5.46103	NA	5.93495	NA	9.53842	NA	30462356	NA	30462515	NA	48
chr7	31736594	31736739	Interval_6808	1	1	FALSE	TRUE	NA	5.11972	NA	5.07883	NA	8.61641	NA	31736594	NA	31736739	NA	38
chr7	31857284	31857456	Interval_6809	1	1	FALSE	TRUE	NA	6.84124	NA	7.74583	NA	11.45361	NA	31857284	NA	31857456	NA	107
chr7	31879500	31879757	Interval_6810	1	1	FALSE	TRUE	NA	4.43709	NA	3.45992	NA	6.85689	NA	31879500	NA	31879757	NA	200
chr7	34143547	34143730	Interval_6811	1	1	FALSE	TRUE	NA	6.30087	NA	6.5833	NA	10.2158	NA	34143547	NA	34143730	NA	82
chr7	34635566	34635616	Interval_6812	1	1	TRUE	FALSE	7.96762	NA	10.71386	NA	15.89767	NA	34635566	NA	34635616	NA	25	NA
chr7	35380740	35381113	Interval_6813	1	1	FALSE	TRUE	NA	13.12011	NA	25.38219	NA	29.68105	NA	35380740	NA	35381113	NA	225
chr7	35710496	35710544	Interval_6814	1	1	TRUE	FALSE	6.10114	NA	4.77061	NA	9.58041	NA	35710496	NA	35710544	NA	8	NA
chr7	36115307	36115765	Interval_6815	1	1	FALSE	TRUE	NA	19.92213	NA	80.20102	NA	85.28123	NA	36115307	NA	36115765	NA	184
chr7	36185806	36186038	Interval_6816	1	1	FALSE	TRUE	NA	6.15706	NA	9.30519	NA	13.08685	NA	36185806	NA	36186038	NA	136
chr7	36291457	36291609	Interval_6817	1	1	FALSE	TRUE	NA	6.99739	NA	8.35852	NA	12.09443	NA	36291457	NA	36291609	NA	93
chr7	36368557	36368721	Interval_6818	1	1	FALSE	TRUE	NA	4.25418	NA	2.70511	NA	6.02659	NA	36368557	NA	36368721	NA	32
chr7	36695431	36695664	Interval_6819	1	1	FALSE	TRUE	NA	4.56083	NA	2.91198	NA	6.26348	NA	36695431	NA	36695664	NA	20
chr7	36726973	36727184	Interval_6820	1	1	FALSE	TRUE	NA	8.13527	NA	10.94321	NA	14.79757	NA	36726973	NA	36727184	NA	120
chr7	36749660	36750134	Interval_6821	1	1	FALSE	TRUE	NA	10.75491	NA	18.57071	NA	22.69175	NA	36749660	NA	36750134	NA	208
chr7	36889302	36889521	Interval_6822	1	1	FALSE	TRUE	NA	5.00179	NA	4.03673	NA	7.48862	NA	36889302	NA	36889521	NA	156
chr7	36951171	36951488	Interval_6823	1	1	FALSE	TRUE	NA	10.92206	NA	22.85616	NA	27.09542	NA	36951171	NA	36951488	NA	134
chr7	37092660	37092956	Interval_6824	1	1	FALSE	TRUE	NA	7.82655	NA	17.46045	NA	21.54924	NA	37092660	NA	37092956	NA	125
chr7	37259269	37259538	Interval_6825	1	1	FALSE	TRUE	NA	7.83883	NA	11.78493	NA	15.67726	NA	37259269	NA	37259538	NA	131
chr7	37336479	37336717	Interval_6826	1	1	FALSE	TRUE	NA	5.21582	NA	4.6309	NA	8.1333	NA	37336479	NA	37336717	NA	129
chr7	37817297	37817508	Interval_6827	1	1	FALSE	TRUE	NA	5.83542	NA	5.87354	NA	9.46374	NA	37817297	NA	37817508	NA	77
chr7	38177968	38178132	Interval_6828	1	1	FALSE	TRUE	NA	4.5367	NA	3.60482	NA	7.02261	NA	38177968	NA	38178132	NA	96
chr7	38276261	38276465	Interval_6829	1	1	FALSE	TRUE	NA	6.30123	NA	6.91301	NA	10.57659	NA	38276261	NA	38276465	NA	96
chr7	38317503	38317682	Interval_6830	1	1	FALSE	TRUE	NA	5.23541	NA	4.66048	NA	8.16496	NA	38317503	NA	38317682	NA	29
chr7	38321660	38321824	Interval_6831	1	1	FALSE	TRUE	NA	3.79469	NA	3.14475	NA	6.50969	NA	38321660	NA	38321824	NA	33
chr7	39957944	39958144	Interval_6832	1	1	FALSE	TRUE	NA	7.7534	NA	9.92683	NA	13.73902	NA	39957944	NA	39958144	NA	106
chr7	41478242	41478579	Interval_6833	1	1	FALSE	TRUE	NA	8.95572	NA	19.23036	NA	23.36771	NA	41478242	NA	41478579	NA	212
chr7	41567539	41567725	Interval_6834	1	1	FALSE	TRUE	NA	5.19637	NA	4.60274	NA	8.10186	NA	41567539	NA	41567725	NA	61
chr7	41705328	41705543	Interval_6835	1	1	FALSE	TRUE	NA	6.92434	NA	8.63022	NA	12.37736	NA	41705328	NA	41705543	NA	124
chr7	41724525	41724727	Interval_6836	1	1	FALSE	TRUE	NA	5.4186	NA	4.93666	NA	8.46034	NA	41724525	NA	41724727	NA	86
chr7	41733097	41733333	Interval_6837	1	1	FALSE	TRUE	NA	7.32851	NA	10.93982	NA	14.7934	NA	41733097	NA	41733333	NA	126
chr7	41861871	41862246	Interval_6838	1	1	FALSE	TRUE	NA	9.99302	NA	17.31855	NA	21.40216	NA	41861871	NA	41862246	NA	173
chr7	42237151	42237449	Interval_6839	1	1	FALSE	TRUE	NA	8.74674	NA	12.79458	NA	16.72885	NA	42237151	NA	42237449	NA	168
chr7	42278367	42278710	Interval_6840	1	1	FALSE	TRUE	NA	7.11143	NA	8.53608	NA	12.28043	NA	42278367	NA	42278710	NA	111
chr7	43303951	43304191	Interval_6841	1	1	FALSE	TRUE	NA	10.10011	NA	19.13559	NA	23.26782	NA	43303951	NA	43304191	NA	118
chr7	43756603	43756779	Interval_6842	1	1	FALSE	TRUE	NA	4.09577	NA	2.70511	NA	6.02328	NA	43756603	NA	43756779	NA	51
chr7	43870029	43870268	Interval_6843	1	1	FALSE	TRUE	NA	8.23986	NA	11.54461	NA	15.42093	NA	43870029	NA	43870268	NA	120
chr7	44172071	44172132	Interval_6844	1	1	TRUE	FALSE	13.45964	NA	23.94541	NA	29.62055	NA	44172071	NA	44172132	NA	25	NA
chr7	44370112	44370377	Interval_6845	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	44370112	NA	44370377	NA	46
chr7	44727725	44727979	Interval_6846	1	1	FALSE	TRUE	NA	6.72362	NA	16.79629	NA	20.86026	NA	44727725	NA	44727979	NA	71
chr7	44776689	44776737	Interval_6847	1	1	TRUE	FALSE	6.78071	NA	5.47422	NA	10.3522	NA	44776689	NA	44776737	NA	25	NA
chr7	44980589	44980921	Interval_6848	1	1	FALSE	TRUE	NA	6.85365	NA	9.30979	NA	13.09271	NA	44980589	NA	44980921	NA	221
chr7	45242605	45242658	Interval_6849	1	1	TRUE	FALSE	10.8641	NA	13.31526	NA	18.61219	NA	45242605	NA	45242658	NA	27	NA
chr7	45615639	45615692	Interval_6850	1	1	TRUE	FALSE	7.5476	NA	7.08413	NA	12.07642	NA	45615639	NA	45615692	NA	38	NA
chr7	45937622	45937868	Interval_6851	1	1	FALSE	TRUE	NA	8.30706	NA	11.65195	NA	15.53199	NA	45937622	NA	45937868	NA	110
chr7	47383261	47383473	Interval_6852	1	1	FALSE	TRUE	NA	5.2177	NA	7.53174	NA	11.22049	NA	47383261	NA	47383473	NA	83
chr7	47475218	47475512	Interval_6853	1	1	FALSE	TRUE	NA	11.72912	NA	40.24356	NA	44.82056	NA	47475218	NA	47475512	NA	151
chr7	47601255	47601582	Interval_6854	1	1	FALSE	TRUE	NA	8.65724	NA	14.57376	NA	18.56597	NA	47601255	NA	47601582	NA	183
chr7	48031284	48031334	Interval_6855	1	1	TRUE	FALSE	7.94302	NA	7.29402	NA	12.31581	NA	48031284	NA	48031334	NA	10	NA
chr7	48084931	48085144	Interval_6856	1	1	FALSE	TRUE	NA	7.87206	NA	10.52862	NA	14.36497	NA	48084931	NA	48085144	NA	141
chr7	48332134	48332190	Interval_6857	1	1	TRUE	FALSE	8.53608	NA	8.58122	NA	13.65191	NA	48332134	NA	48332190	NA	26	NA
chr7	48643549	48643747	Interval_6858	1	1	FALSE	TRUE	NA	10.05875	NA	16.37356	NA	20.43043	NA	48643549	NA	48643747	NA	89
chr7	50056190	50056532	Interval_6859	1	1	FALSE	TRUE	NA	16.04177	NA	42.20265	NA	46.81337	NA	50056190	NA	50056532	NA	161
chr7	50309127	50309403	Interval_6860	1	1	FALSE	TRUE	NA	6.15706	NA	9.30519	NA	13.08685	NA	50309127	NA	50309403	NA	100
chr7	50446447	50446731	Interval_6861	1	1	FALSE	TRUE	NA	7.74353	NA	10.3245	NA	14.15325	NA	50446447	NA	50446731	NA	141
chr7	50610798	50610947	Interval_6862	1	1	FALSE	TRUE	NA	6.04701	NA	6.19192	NA	9.80613	NA	50610798	NA	50610947	NA	58
chr7	53905573	53905627	Interval_6863	1	1	TRUE	FALSE	10.75759	NA	14.63083	NA	19.97603	NA	53905573	NA	53905627	NA	10	NA
chr7	54823904	54824077	Interval_6864	1	1	FALSE	TRUE	NA	7.43473	NA	9.42774	NA	13.21739	NA	54823904	NA	54824077	NA	93
chr7	55255497	55255769	Interval_6865	1	1	FALSE	TRUE	NA	15.15017	NA	36.93497	NA	41.46109	NA	55255497	NA	55255769	NA	127
chr7	55281022	55281167	Interval_6866	1	1	FALSE	TRUE	NA	5.21582	NA	4.6309	NA	8.1333	NA	55281022	NA	55281167	NA	66
chr7	56034153	56034557	Interval_6867	1	1	FALSE	TRUE	NA	14.67652	NA	36.79741	NA	41.32229	NA	56034153	NA	56034557	NA	251
chr7	56218603	56218780	Interval_6868	1	1	FALSE	TRUE	NA	5.24804	NA	4.39044	NA	7.881	NA	56218603	NA	56218780	NA	94
chr7	60292463	60292712	Interval_6869	1	1	FALSE	TRUE	NA	7.7534	NA	9.92683	NA	13.73902	NA	60292463	NA	60292712	NA	124
chr7	65007110	65007256	Interval_6870	1	1	FALSE	TRUE	NA	6.84124	NA	7.74583	NA	11.45361	NA	65007110	NA	65007256	NA	107
chr7	66630484	66630805	Interval_6871	1	1	FALSE	TRUE	NA	10.93342	NA	18.86272	NA	22.99159	NA	66630484	NA	66630805	NA	185
chr7	66769151	66769331	Interval_6872	1	1	FALSE	TRUE	NA	6.07147	NA	6.22893	NA	9.84565	NA	66769151	NA	66769331	NA	119
chr7	67734087	67734150	Interval_6873	1	1	TRUE	FALSE	7.17173	NA	7.13566	NA	12.14968	NA	67734087	NA	67734150	NA	36	NA
chr7	68964393	68964547	Interval_6874	1	1	FALSE	TRUE	NA	5.11972	NA	5.07883	NA	8.61641	NA	68964393	NA	68964547	NA	71
chr7	69127460	69127881	Interval_6875	1	1	FALSE	TRUE	NA	10.93342	NA	18.86272	NA	22.99159	NA	69127460	NA	69127881	NA	281
chr7	69671186	69671389	Interval_6876	1	1	FALSE	TRUE	NA	6.99739	NA	8.35852	NA	12.09443	NA	69671186	NA	69671389	NA	123
chr7	70177758	70177932	Interval_6877	1	1	FALSE	TRUE	NA	6.84124	NA	7.74583	NA	11.45361	NA	70177758	NA	70177932	NA	78
chr7	70678654	70678867	Interval_6878	1	1	FALSE	TRUE	NA	8.06725	NA	10.83605	NA	14.68587	NA	70678654	NA	70678867	NA	92
chr7	70682119	70682306	Interval_6879	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	70682119	NA	70682306	NA	53
chr7	70923329	70923597	Interval_6880	1	1	FALSE	TRUE	NA	8.42555	NA	12.7437	NA	16.67439	NA	70923329	NA	70923597	NA	140
chr7	71798091	71798139	Interval_6881	1	1	TRUE	FALSE	5.87036	NA	4.01778	NA	8.78552	NA	71798091	NA	71798139	NA	19	NA
chr7	72053372	72053659	Interval_6882	1	1	FALSE	TRUE	NA	15.05072	NA	30.51283	NA	34.91698	NA	72053372	NA	72053659	NA	143
chr7	72378916	72378964	Interval_6883	1	1	TRUE	FALSE	7.42702	NA	6.35472	NA	11.28799	NA	72378916	NA	72378964	NA	24	NA
chr7	72806077	72806275	Interval_6884	1	1	FALSE	TRUE	NA	5.80234	NA	6.82714	NA	10.48636	NA	72806077	NA	72806275	NA	84
chr7	73237408	73237616	Interval_6885	1	1	FALSE	TRUE	NA	7.7534	NA	9.92683	NA	13.73902	NA	73237408	NA	73237616	NA	129
chr7	73725694	73725746	Interval_6886	1	1	TRUE	FALSE	7.80975	NA	7.93001	NA	12.97228	NA	73725694	NA	73725746	NA	25	NA
chr7	74686370	74686537	Interval_6887	1	1	FALSE	TRUE	NA	5.59917	NA	5.83642	NA	9.42222	NA	74686370	NA	74686537	NA	103
chr7	75624243	75624432	Interval_6888	1	1	FALSE	TRUE	NA	5.88609	NA	6.279	NA	9.89686	NA	75624243	NA	75624432	NA	61
chr7	76008917	76009161	Interval_6889	1	1	FALSE	TRUE	NA	5.59733	NA	7.54512	NA	11.23798	NA	76008917	NA	76009161	NA	164
chr7	76394321	76394575	Interval_6890	1	1	FALSE	TRUE	NA	6.49293	NA	8.33038	NA	12.06029	NA	76394321	NA	76394575	NA	159
chr7	76507980	76508324	Interval_6891	1	1	FALSE	TRUE	NA	4.5062	NA	5.21923	NA	8.76648	NA	76507980	NA	76508324	NA	165
chr7	77238679	77238907	Interval_6892	1	1	FALSE	TRUE	NA	6.56005	NA	7.31723	NA	10.99755	NA	77238679	NA	77238907	NA	86
chr7	77252596	77252961	Interval_6893	1	1	FALSE	TRUE	NA	8.47998	NA	11.92184	NA	15.81733	NA	77252596	NA	77252961	NA	168
chr7	77754581	77754962	Interval_6894	1	1	FALSE	TRUE	NA	6.64071	NA	12.70062	NA	16.62375	NA	77754581	NA	77754962	NA	255
chr7	77798595	77798740	Interval_6895	1	1	FALSE	TRUE	NA	4.37337	NA	2.66532	NA	5.97078	NA	77798595	NA	77798740	NA	10
chr7	77906211	77906373	Interval_6896	1	1	FALSE	TRUE	NA	6.48497	NA	8.69873	NA	12.45443	NA	77906211	NA	77906373	NA	51
chr7	79779537	79779807	Interval_6897	1	1	FALSE	TRUE	NA	6.18789	NA	7.09405	NA	10.76349	NA	79779537	NA	79779807	NA	89
chr7	80135699	80135899	Interval_6898	1	1	FALSE	TRUE	NA	5.46103	NA	5.93495	NA	9.53842	NA	80135699	NA	80135899	NA	138
chr7	80918845	80919051	Interval_6899	1	1	FALSE	TRUE	NA	7.68331	NA	9.81909	NA	13.62438	NA	80918845	NA	80919051	NA	116
chr7	82616497	82616653	Interval_6900	1	1	FALSE	TRUE	NA	7.29732	NA	8.81955	NA	12.58327	NA	82616497	NA	82616653	NA	80
chr7	83908671	83908906	Interval_6901	1	1	FALSE	TRUE	NA	8.82677	NA	13.87338	NA	17.84428	NA	83908671	NA	83908906	NA	113
chr7	84248416	84248610	Interval_6902	1	1	FALSE	TRUE	NA	4.56083	NA	2.91198	NA	6.26348	NA	84248416	NA	84248610	NA	50
chr7	84790959	84791310	Interval_6903	1	1	FALSE	TRUE	NA	17.06572	NA	46.35464	NA	51.02828	NA	84790959	NA	84791310	NA	210
chr7	84848685	84848830	Interval_6904	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	84848685	NA	84848830	NA	81
chr7	85621433	85621590	Interval_6905	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	85621433	NA	85621590	NA	121
chr7	86121192	86121240	Interval_6906	1	1	TRUE	FALSE	9.22485	NA	10.38243	NA	15.55067	NA	86121192	NA	86121240	NA	22	NA
chr7	87219587	87220041	Interval_6907	2	2	TRUE	TRUE	8.18544	12.56991	8.14122	39.53991	13.18992	44.11042	87219679	87219587	87219823	87220041	36	210
chr7	87416839	87416984	Interval_6908	1	1	FALSE	TRUE	NA	3.75446	NA	2.00766	NA	5.22353	NA	87416839	NA	87416984	NA	96
chr7	87448412	87448697	Interval_6909	1	1	FALSE	TRUE	NA	7.43473	NA	9.42774	NA	13.21739	NA	87448412	NA	87448697	NA	114
chr7	87517123	87517729	Interval_6910	1	1	FALSE	TRUE	NA	17.63237	NA	39.74377	NA	44.31656	NA	87517123	NA	87517729	NA	133
chr7	87517803	87517981	Interval_6911	1	1	FALSE	TRUE	NA	4.09577	NA	2.70511	NA	6.02328	NA	87517803	NA	87517981	NA	108
chr7	88278872	88279541	Interval_6912	1	1	FALSE	TRUE	NA	74.79754	NA	274.24179	NA	281.48734	NA	88278872	NA	88279541	NA	267
chr7	88897593	88897817	Interval_6913	1	1	FALSE	TRUE	NA	6.84124	NA	7.74583	NA	11.45361	NA	88897593	NA	88897817	NA	95
chr7	90536515	90536807	Interval_6914	1	1	FALSE	TRUE	NA	7.88883	NA	10.98403	NA	14.83899	NA	90536515	NA	90536807	NA	125
chr7	90613232	90613400	Interval_6915	1	1	FALSE	TRUE	NA	6.56005	NA	7.31723	NA	10.99755	NA	90613232	NA	90613400	NA	85
chr7	91239422	91239582	Interval_6916	1	1	FALSE	TRUE	NA	5.42351	NA	4.65598	NA	8.16019	NA	91239422	NA	91239582	NA	55
chr7	92590322	92590470	Interval_6917	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	92590322	NA	92590470	NA	136
chr7	92621125	92621297	Interval_6918	1	1	FALSE	TRUE	NA	5.81282	NA	5.84089	NA	9.4271	NA	92621125	NA	92621297	NA	104
chr7	92767578	92767774	Interval_6919	1	1	FALSE	TRUE	NA	5.80115	NA	6.14462	NA	9.75684	NA	92767578	NA	92767774	NA	87
chr7	93232247	93232632	Interval_6920	1	1	FALSE	TRUE	NA	12.56991	NA	39.53991	NA	44.11042	NA	93232247	NA	93232632	NA	169
chr7	93597364	93597429	Interval_6921	1	1	TRUE	FALSE	8.96466	NA	10.78456	NA	15.97985	NA	93597364	NA	93597429	NA	26	NA
chr7	94059855	94060220	Interval_6922	1	1	FALSE	TRUE	NA	11.70927	NA	21.26214	NA	25.45415	NA	94059855	NA	94060220	NA	142
chr7	94061420	94061565	Interval_6923	1	1	FALSE	TRUE	NA	5.01691	NA	3.79368	NA	7.23264	NA	94061420	NA	94061565	NA	108
chr7	94620762	94621074	Interval_6924	1	1	FALSE	TRUE	NA	13.22639	NA	24.94154	NA	29.22868	NA	94620762	NA	94621074	NA	186
chr7	94657479	94657664	Interval_6925	1	1	FALSE	TRUE	NA	7.1676	NA	10.66514	NA	14.51077	NA	94657479	NA	94657664	NA	81
chr7	95545129	95545375	Interval_6926	1	1	FALSE	TRUE	NA	6.25224	NA	6.83477	NA	10.4967	NA	95545129	NA	95545375	NA	109
chr7	95848956	95849004	Interval_6927	1	1	TRUE	FALSE	7.76007	NA	7.08413	NA	12.06992	NA	95848956	NA	95849004	NA	28	NA
chr7	95906802	95907148	Interval_6928	1	1	FALSE	TRUE	NA	6.25224	NA	6.83477	NA	10.4967	NA	95906802	NA	95907148	NA	301
chr7	96538804	96539112	Interval_6929	1	1	FALSE	TRUE	NA	5.11972	NA	5.07883	NA	8.61641	NA	96538804	NA	96539112	NA	136
chr7	96837761	96838023	Interval_6930	1	1	FALSE	TRUE	NA	6.99739	NA	8.35852	NA	12.09443	NA	96837761	NA	96838023	NA	119
chr7	97107367	97107742	Interval_6931	1	1	FALSE	TRUE	NA	16.87506	NA	36.30008	NA	40.81272	NA	97107367	NA	97107742	NA	253
chr7	98131730	98132275	Interval_6932	1	1	FALSE	TRUE	NA	9.24956	NA	23.62533	NA	27.88261	NA	98131730	NA	98132275	NA	395
chr7	98133274	98133527	Interval_6933	1	1	FALSE	TRUE	NA	13.75492	NA	28.35328	NA	32.71466	NA	98133274	NA	98133527	NA	122
chr7	98137465	98138140	Interval_6934	1	1	FALSE	TRUE	NA	38.63237	NA	119.96957	NA	125.4458	NA	98137465	NA	98138140	NA	364
chr7	98166220	98166429	Interval_6935	1	1	FALSE	TRUE	NA	4.75773	NA	5.08211	NA	8.62432	NA	98166220	NA	98166429	NA	92
chr7	98283212	98283357	Interval_6936	1	1	FALSE	TRUE	NA	5.61508	NA	5.22747	NA	8.77606	NA	98283212	NA	98283357	NA	121
chr7	98754910	98754958	Interval_6937	1	1	TRUE	FALSE	7.17173	NA	7.13566	NA	12.14968	NA	98754910	NA	98754958	NA	21	NA
chr7	98868563	98868805	Interval_6938	1	1	FALSE	TRUE	NA	7.1676	NA	10.66514	NA	14.51077	NA	98868563	NA	98868805	NA	128
chr7	99120601	99120957	Interval_6939	1	1	FALSE	TRUE	NA	6.50515	NA	7.23425	NA	10.90838	NA	99120601	NA	99120957	NA	280
chr7	99237316	99237535	Interval_6940	1	1	FALSE	TRUE	NA	6.85563	NA	8.13942	NA	11.86288	NA	99237316	NA	99237535	NA	93
chr7	99248538	99248839	Interval_6941	1	1	FALSE	TRUE	NA	11.21556	NA	21.60142	NA	25.8053	NA	99248538	NA	99248839	NA	111
chr7	99562964	99563253	Interval_6942	1	1	FALSE	TRUE	NA	16.79198	NA	53.61838	NA	58.39123	NA	99562964	NA	99563253	NA	147
chr7	99953628	99953819	Interval_6943	1	1	FALSE	TRUE	NA	7.3725	NA	9.33042	NA	13.11535	NA	99953628	NA	99953819	NA	78
chr7	100148410	100148633	Interval_6944	1	1	FALSE	TRUE	NA	6.32743	NA	6.62463	NA	10.25863	NA	100148410	NA	100148633	NA	131
chr7	100168508	100168673	Interval_6945	1	1	FALSE	TRUE	NA	6.63055	NA	8.93928	NA	12.70776	NA	100168508	NA	100168673	NA	52
chr7	100605183	100605375	Interval_6946	1	1	FALSE	TRUE	NA	6.66905	NA	7.84077	NA	11.55736	NA	100605183	NA	100605375	NA	108
chr7	100772841	100772889	Interval_6947	1	1	TRUE	FALSE	5.3788	NA	3.79181	NA	8.52499	NA	100772841	NA	100772889	NA	10	NA
chr7	100799447	100799708	Interval_6948	1	1	FALSE	TRUE	NA	4.11548	NA	4.72799	NA	8.24406	NA	100799447	NA	100799708	NA	121
chr7	100814258	100814414	Interval_6949	1	1	FALSE	TRUE	NA	5.12125	NA	4.21927	NA	7.67911	NA	100814258	NA	100814414	NA	127
chr7	100840054	100840199	Interval_6950	1	1	FALSE	TRUE	NA	5.68538	NA	5.32762	NA	8.88883	NA	100840054	NA	100840199	NA	58
