chr	start	end	interval_id	num_peaks	num_samples	MV411_1_433_R1.bool	MV411_9_716_R1.bool	MV411_1_433_R1.fc	MV411_9_716_R1.fc	MV411_1_433_R1.qval	MV411_9_716_R1.qval	MV411_1_433_R1.pval	MV411_9_716_R1.pval	MV411_1_433_R1.start	MV411_9_716_R1.start	MV411_1_433_R1.end	MV411_9_716_R1.end	MV411_1_433_R1.summit	MV411_9_716_R1.summit	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
chr18	62503864	62504063	Interval_395	1	1	FALSE	TRUE	NA	4.91766	NA	2.40885	NA	6.88346	NA	62503864	NA	62504063	NA	71	NA	Intergenic	NA	-19692	ZCCHC2								
chr18	62504157	62504434	Interval_396	2	2	TRUE	TRUE	8.12321	7.2928	6.91265	6.02589	12.70099	11.00986	62504234	62504157	62504290	62504434	17	33	NA	Intergenic	NA	-19360	ZCCHC2								
chr18	77005013	77005201	Interval_397	1	1	FALSE	TRUE	NA	7.80306	NA	7.14014	NA	12.17528	NA	77005013	NA	77005201	NA	33	NA	intron (MBP, intron 3 of 6)	NA	128601	MBP								
chr18	78625949	78626026	Interval_398	1	1	FALSE	TRUE	NA	7.24911	NA	6.21725	NA	11.20731	NA	78625949	NA	78626026	NA	61	NA	Intergenic	NA	352460	LOC645321								
chr18	79682999	79683101	Interval_399	1	1	FALSE	TRUE	NA	9.41618	NA	10.27799	NA	15.52961	NA	79682999	NA	79683101	NA	39	NA	intron (CTDP1, intron 1 of 12)	NA	3226	CTDP1								
chr19	2974512	2974713	Interval_400	1	1	FALSE	TRUE	NA	7.77993	NA	7.87221	NA	12.9802	NA	2974512	NA	2974713	NA	126	NA	Intergenic	NA	-2925	TLE6								
chr19	3098972	3099156	Interval_401	1	1	FALSE	TRUE	NA	6.88693	NA	5.60407	NA	10.52948	NA	3098972	NA	3099156	NA	117	NA	intron (GNA11, intron 1 of 6)	NA	4654	GNA11								
chr19	3142158	3142496	Interval_402	2	2	TRUE	TRUE	4.80573	5.78101	2.09975	3.39304	7.17513	8.06539	3142387	3142158	3142489	3142496	91	228	NA	exon (AC005264.2, exon 4 of 4)	NA	6134	GNA15								
chr19	5136119	5136322	Interval_403	2	2	TRUE	TRUE	5.50547	9.63501	2.78017	10.8553	8.00665	16.15722	5136119	5136127	5136205	5136322	67	124	NA	intron (KDM4B, intron 7 of 14)	NA	157026	PTPRS								
chr19	13790538	13790619	Interval_404	1	1	FALSE	TRUE	NA	7.2928	NA	6.02589	NA	11.00986	NA	13790538	NA	13790619	NA	55	NA	Intergenic	NA	-4865	ZSWIM4								
chr19	14005173	14005388	Interval_405	2	2	TRUE	TRUE	5.83744	12.78061	2.92059	17.30905	8.16665	22.86854	14005220	14005173	14005270	14005388	30	59	NA	intron (RFX1, intron 1 of 20)	NA	1041	RFX1								
chr19	17138554	17138689	Interval_406	2	2	TRUE	TRUE	6.00597	6.56175	3.71116	4.72111	9.08966	9.57422	17138554	17138594	17138689	17138673	128	48	NA	intron (MYO9B, intron 2 of 39)	NA	36979	MYO9B								
chr19	18392589	18392678	Interval_407	2	2	TRUE	TRUE	5.00497	5.83424	1.93632	3.49566	6.96088	8.19152	18392589	18392591	18392636	18392678	39	19	NA	intron (LRRC25, intron 1 of 1)	NA	4984	LRRC25								
chr19	34270042	34270190	Interval_408	1	1	FALSE	TRUE	NA	8.75136	NA	8.8224	NA	13.99349	NA	34270042	NA	34270190	NA	74	NA	intron (KIAA0355, intron 1 of 13)	NA	4558	KIAA0355								
chr19	38287664	38287761	Interval_409	1	1	FALSE	TRUE	NA	5.11958	NA	2.41184	NA	6.88651	NA	38287664	NA	38287761	NA	60	NA	intron (SPINT2, intron 2 of 6)	NA	-16451	C19orf33								
chr19	39996501	39996664	Interval_410	2	2	TRUE	TRUE	8.0053	9.99902	6.73811	11.39364	12.50283	16.71025	39996567	39996501	39996664	39996643	32	74	NA	promoter-TSS (ZNF546)	NA	-453	ZNF546								
chr19	41490230	41490309	Interval_411	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	41490230	NA	41490309	NA	61	NA	intron (PCAT19, intron 2 of 3)	NA	10374	PCAT19								
chr19	41637618	41637710	Interval_412	1	1	FALSE	TRUE	NA	8.02208	NA	7.39184	NA	12.48288	NA	41637618	NA	41637710	NA	61	NA	Intergenic	NA	-10596	CEACAM4								
chr19	45791143	45791301	Interval_413	2	2	TRUE	TRUE	4.80573	6.30532	2.09975	4.29029	7.17513	9.11188	45791223	45791143	45791301	45791276	64	17	NA	intron (DMWD, intron 1 of 4)	NA	1580	DMWD								
chr19	47386766	47386843	Interval_414	1	1	FALSE	TRUE	NA	6.96066	NA	5.56532	NA	10.47256	NA	47386766	NA	47386843	NA	30	NA	Intergenic	NA	32723	MEIS3								
chr19	47920267	47920352	Interval_415	1	1	FALSE	TRUE	NA	10.27734	NA	12.25075	NA	17.61654	NA	47920267	NA	47920352	NA	31	NA	Intergenic	NA	1881	SNAR-A1								
chr19	50375157	50375258	Interval_416	1	1	FALSE	TRUE	NA	6.04689	NA	3.92826	NA	8.65642	NA	50375157	NA	50375258	NA	76	NA	Intergenic	NA	-1215	NR1H2								
chr19	51135112	51135189	Interval_417	1	1	FALSE	TRUE	NA	6.23681	NA	4.12276	NA	8.91455	NA	51135112	NA	51135189	NA	38	NA	intron (SIGLEC9, intron 6 of 6)	NA	-7150	SIGLEC7								
chr19	54901197	54901310	Interval_418	1	1	FALSE	TRUE	NA	8.6509	NA	8.78395	NA	13.93692	NA	54901197	NA	54901310	NA	47	NA	Intergenic	NA	-4896	NCR1								
chr1_KI270709v1_random	349	460	Interval_419	1	1	FALSE	TRUE	NA	8.75136	NA	8.8224	NA	13.99349	NA	349	NA	460	NA	65	NA	NA	NA	NA	NA								
chr1_KI270709v1_random	4121	4198	Interval_420	1	1	FALSE	TRUE	NA	8.55935	NA	9.82391	NA	15.05805	NA	4121	NA	4198	NA	20	NA	NA	NA	NA	NA								
chr1_KI270709v1_random	7495	7595	Interval_421	1	1	FALSE	TRUE	NA	10.6171	NA	32.75908	NA	38.84392	NA	7495	NA	7595	NA	46	NA	NA	NA	NA	NA								
chr1_KI270709v1_random	9217	9313	Interval_422	1	1	FALSE	TRUE	NA	8.51609	NA	10.1764	NA	15.4224	NA	9217	NA	9313	NA	55	NA	NA	NA	NA	NA								
chr1_KI270709v1_random	10366	10496	Interval_423	1	1	FALSE	TRUE	NA	5.91778	NA	6.07931	NA	11.06418	NA	10366	NA	10496	NA	68	NA	NA	NA	NA	NA								
chr1_KI270709v1_random	10618	10696	Interval_424	1	1	FALSE	TRUE	NA	9.28459	NA	9.89022	NA	15.12633	NA	10618	NA	10696	NA	36	NA	NA	NA	NA	NA								
chr2	7773576	7773685	Interval_425	1	1	FALSE	TRUE	NA	5.83424	NA	3.49566	NA	8.19152	NA	7773576	NA	7773685	NA	13	NA	Intergenic	NA	47901	LOC101929531								
chr2	8061340	8061564	Interval_426	2	2	TRUE	TRUE	8.67241	6.66619	7.99753	5.37514	13.9199	10.27296	8061340	8061363	8061564	8061492	40	66	NA	intron (LINC00299, intron 7 of 8)	NA	-84638	LINC00298								
chr2	8303671	8303810	Interval_427	1	1	FALSE	TRUE	NA	6.55688	NA	5.07163	NA	9.94952	NA	8303671	NA	8303810	NA	74	NA	intron (LINC00299, intron 2 of 8)	NA	24678	LINC00299								
chr2	16964882	16964959	Interval_428	1	1	FALSE	TRUE	NA	4.37568	NA	1.4513	NA	5.5773	NA	16964882	NA	16964959	NA	35	NA	Intergenic	NA	-299055	FAM49A								
chr2	32916195	32916327	Interval_429	1	1	FALSE	TRUE	NA	13.59154	NA	44.25911	NA	50.6599	NA	32916195	NA	32916327	NA	67	NA	intron (LINC00486, intron 5 of 5)	NA	-10866	AL121656.5								
chr2	32916510	32916615	Interval_430	1	1	FALSE	TRUE	NA	13.77387	NA	21.46664	NA	27.20633	NA	32916510	NA	32916615	NA	41	NA	intron (LINC00486, intron 5 of 5)	NA	-10564	AL121656.5								
chr2	47071490	47071693	Interval_431	2	2	TRUE	TRUE	11.85665	9.06882	14.10417	9.83999	20.76914	15.07487	47071490	47071527	47071693	47071657	104	57	NA	intron (TTC7A, intron 18 of 18)	NA	83786	C2orf61								
chr2	60460541	60460866	Interval_432	1	1	FALSE	TRUE	NA	6.88693	NA	5.60407	NA	10.52948	NA	60460541	NA	60460866	NA	58	NA	exon (BCL11A, exon 4 of 4)	NA	-58587	LOC102724142								
chr2	60460996	60461607	Interval_433	1	1	FALSE	TRUE	NA	16.66549	NA	26.54057	NA	32.44458	NA	60460996	NA	60461607	NA	119	NA	exon (BCL11A, exon 4 of 4)	NA	-59185	LOC102724142								
chr2	71892629	71892716	Interval_434	1	1	TRUE	FALSE	6.00398	NA	3.16624	NA	8.4714	NA	71892629	NA	71892716	NA	2	NA	NA	Intergenic	NA	251792	CYP26B1								
chr2	74875337	74875504	Interval_435	2	2	TRUE	TRUE	8.43787	6.9224	7.50331	5.47864	13.34366	10.38116	74875375	74875337	74875424	74875504	25	19	NA	intron (HK2, intron 7 of 17)	NA	41246	HK2								
chr2	83094365	83094442	Interval_436	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	83094365	NA	83094442	NA	38	NA	Intergenic	NA	237601	LOC1720								
chr2	85704787	85704917	Interval_437	1	1	FALSE	TRUE	NA	6.496	NA	4.9113	NA	9.77797	NA	85704787	NA	85704917	NA	75	NA	Intergenic	NA	10561	GNLY								
chr2	89828612	89828691	Interval_438	1	1	FALSE	TRUE	NA	4.58999	NA	7.67089	NA	12.76973	NA	89828612	NA	89828691	NA	57	NA	Intergenic	NA	-190999	LOC101927050								
chr2	89830956	89831033	Interval_439	1	1	FALSE	TRUE	NA	6.84327	NA	6.45861	NA	11.45691	NA	89830956	NA	89831033	NA	55	NA	Intergenic	NA	-193342	LOC101927050								
chr2	89833246	89833324	Interval_440	1	1	FALSE	TRUE	NA	7.7759	NA	9.01225	NA	14.20661	NA	89833246	NA	89833324	NA	37	NA	Intergenic	NA	-195632	LOC101927050								
chr2	89836472	89836550	Interval_441	1	1	FALSE	TRUE	NA	5.52876	NA	7.51436	NA	12.60891	NA	89836472	NA	89836550	NA	40	NA	Intergenic	NA	-198858	LOC101927050								
chr2	89839615	89839721	Interval_442	1	1	FALSE	TRUE	NA	4.73805	NA	8.38243	NA	13.51774	NA	89839615	NA	89839721	NA	51	NA	Intergenic	NA	-202015	LOC101927050								
chr2	92393481	92393558	Interval_443	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	92393481	NA	92393558	NA	43	NA	Intergenic	NA	452387	ACTR3BP2								
chr2	93537819	93537898	Interval_444	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	93537819	NA	93537898	NA	48	NA	Intergenic	NA	1049324	LOC100133920								
chr2	96776815	96776904	Interval_445	1	1	FALSE	TRUE	NA	8.98921	NA	11.34237	NA	16.65574	NA	96776815	NA	96776904	NA	38	NA	intron (CNNM4, intron 1 of 7)	NA	15871	CNNM4								
chr2	101098625	101098787	Interval_446	1	1	FALSE	TRUE	NA	10.94993	NA	13.90798	NA	19.3291	NA	101098625	NA	101098787	NA	63	NA	intron (TBC1D8, intron 1 of 19)	NA	52678	TBC1D8								
chr2	102582020	102582097	Interval_447	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	102582020	NA	102582097	NA	22	NA	Intergenic	NA	-37648	SLC9A2								
chr2	105835037	105835189	Interval_448	2	2	TRUE	TRUE	8.0053	7.07801	6.73811	5.79352	12.50283	10.76121	105835037	105835074	105835084	105835189	15	51	NA	intron (NCK2, intron 2 of 3)	NA	90050	NCK2								
chr2	109255663	109255853	Interval_449	1	1	FALSE	TRUE	NA	7.55344	NA	7.06185	NA	12.09483	NA	109255663	NA	109255853	NA	139	NA	intron (SH3RF3, intron 1 of 9)	NA	16769	LOC102724819								
chr2	131146191	131146320	Interval_450	1	1	FALSE	TRUE	NA	4.37568	NA	1.4513	NA	5.5773	NA	131146191	NA	131146320	NA	1	NA	intron (PLEKHB2, intron 8 of 8)	NA	41409	PLEKHB2								
chr2	133911163	133911255	Interval_451	1	1	FALSE	TRUE	NA	11.83704	NA	15.83553	NA	21.34917	NA	133911163	NA	133911255	NA	45	NA	Intergenic	NA	-215921	MIR3679								
chr2	136008486	136008566	Interval_452	1	1	FALSE	TRUE	NA	5.83424	NA	3.49566	NA	8.19152	NA	136008486	NA	136008566	NA	23	NA	TTS (AC093391.2)	NA	-22874	DARS								
chr2	136135898	136136121	Interval_453	1	1	FALSE	TRUE	NA	7.60792	NA	6.69976	NA	11.70866	NA	136135898	NA	136136121	NA	46	NA	Intergenic	NA	-17855	CXCR4								
chr2	137486905	137486984	Interval_454	1	1	FALSE	TRUE	NA	8.45503	NA	8.82439	NA	14.0138	NA	137486905	NA	137486984	NA	47	NA	intron (THSD7B, intron 14 of 26)	NA	439462	LOC101928273								
chr2	145411591	145411768	Interval_455	1	1	FALSE	TRUE	NA	9.16602	NA	10.1227	NA	15.3674	NA	145411591	NA	145411768	NA	129	NA	Intergenic	NA	388564	LOC100505498								
chr2	145751761	145751925	Interval_456	1	1	FALSE	TRUE	NA	5.83292	NA	3.93542	NA	8.66986	NA	145751761	NA	145751925	NA	60	NA	Intergenic	NA	728727	LOC100505498								
chr2	147844755	147844950	Interval_457	1	1	FALSE	TRUE	NA	4.94081	NA	2.46493	NA	6.94991	NA	147844755	NA	147844950	NA	46	NA	promoter-TSS (ACVR2A)	NA	50	ACVR2A								
chr2	153222306	153222384	Interval_458	1	1	FALSE	TRUE	NA	11.66848	NA	14.88628	NA	20.35825	NA	153222306	NA	153222384	NA	26	NA	Intergenic	NA	256463	RPRM								
chr2	155446872	155446960	Interval_459	1	1	FALSE	TRUE	NA	10.14603	NA	12.24866	NA	17.61189	NA	155446872	NA	155446960	NA	37	NA	Intergenic	NA	577699	AC093375.1								
chr2	161170972	161171141	Interval_460	1	1	FALSE	TRUE	NA	7.49055	NA	6.87981	NA	11.89971	NA	161170972	NA	161171141	NA	43	NA	intron (TANK, intron 2 of 8)	NA	10539	TANK								
chr2	172437798	172438018	Interval_461	2	2	TRUE	TRUE	7.37009	8.36872	5.55757	8.13307	11.18026	13.2536	172437901	172437798	172437995	172438018	29	183	NA	intron (ITGA6, intron 1 of 25)	NA	10322	ITGA6								
chr2	173264753	173264870	Interval_462	1	1	FALSE	TRUE	NA	7.2928	NA	6.02589	NA	11.00986	NA	173264753	NA	173264870	NA	62	NA	intron (ZAK, intron 19 of 19)	NA	17224	MLK7-AS1								
chr2	199078521	199078598	Interval_463	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	199078521	NA	199078598	NA	49	NA	Intergenic	NA	386548	SATB2								
chr2	199230657	199230751	Interval_464	1	1	FALSE	TRUE	NA	4.21659	NA	1.4513	NA	5.80112	NA	199230657	NA	199230751	NA	42	NA	Intergenic	NA	234404	SATB2								
chr2	201642726	201643023	Interval_465	1	1	FALSE	TRUE	NA	8.35034	NA	8.19824	NA	13.32421	NA	201642726	NA	201643023	NA	168	NA	promoter-TSS (TMEM237)	NA	654	TMEM237								
chr2	203598404	203598481	Interval_466	1	1	FALSE	TRUE	NA	5.07302	NA	2.71786	NA	7.35441	NA	203598404	NA	203598481	NA	40	NA	Intergenic	NA	-63108	RAPH1								
chr2	221486318	221486395	Interval_467	1	1	FALSE	TRUE	NA	4.99965	NA	2.61728	NA	7.12439	NA	221486318	NA	221486395	NA	34	NA	intron (EPHA4, intron 4 of 17)	NA	85933	EPHA4								
chr2	222866700	222866821	Interval_468	1	1	FALSE	TRUE	NA	10.3304	NA	13.05215	NA	18.4397	NA	222866700	NA	222866821	NA	54	NA	intron (ACSL3, intron 1 of 16)	NA	5747	ACSL3								
chr2	225171485	225171615	Interval_469	1	1	FALSE	TRUE	NA	5.0607	NA	2.71786	NA	7.31474	NA	225171485	NA	225171615	NA	62	NA	Intergenic	NA	-161010	MIR4439								
chr2	233872167	233872250	Interval_470	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	233872167	NA	233872250	NA	64	NA	Intergenic	NA	-3800	MSL3P1								
chr2	235271054	235271273	Interval_471	1	1	FALSE	TRUE	NA	5.90415	NA	4.12276	NA	8.8927	NA	235271054	NA	235271273	NA	157	NA	Intergenic	NA	-222925	AGAP1								
chr2	235390551	235390675	Interval_472	1	1	FALSE	TRUE	NA	6.58774	NA	5.15414	NA	10.03876	NA	235390551	NA	235390675	NA	50	NA	Intergenic	NA	-103476	AGAP1								
chr2	242031830	242031914	Interval_473	1	1	FALSE	TRUE	NA	6.36308	NA	4.58179	NA	9.42182	NA	242031830	NA	242031914	NA	71	NA	intron (AC131097.3, intron 3 of 3)	NA	28175	FLJ38379								
chr20	8073465	8073602	Interval_474	2	2	TRUE	TRUE	6.00398	5.69722	3.16624	3.5716	8.4714	8.27474	8073465	8073496	8073534	8073602	25	35	NA	Intergenic	NA	-53788	TMX4								
chr20	8180945	8181022	Interval_475	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	8180945	NA	8181022	NA	5	NA	intron (PLCB1, intron 2 of 31)	NA	48719	PLCB1								
chr20	13659376	13659656	Interval_476	1	1	FALSE	TRUE	NA	10.58056	NA	12.83424	NA	18.21676	NA	13659376	NA	13659656	NA	170	NA	Intergenic	NA	-20584	TASP1								
chr20	15776811	15776973	Interval_477	1	1	FALSE	TRUE	NA	5.90415	NA	4.12276	NA	8.8927	NA	15776811	NA	15776973	NA	72	NA	intron (MACROD2, intron 8 of 17)	NA	796529	KIF16B								
chr20	18831942	18832198	Interval_478	1	1	FALSE	TRUE	NA	8.36872	NA	8.13307	NA	13.2536	NA	18831942	NA	18832198	NA	74	NA	Intergenic	NA	-1875	C20orf78								
chr20	31106783	31106870	Interval_479	1	1	FALSE	TRUE	NA	10.99154	NA	14.02003	NA	19.46447	NA	31106783	NA	31106870	NA	38	NA	Intergenic	NA	-150837	DEFB115								
chr20	45996422	45996499	Interval_480	1	1	FALSE	TRUE	NA	4.94663	NA	2.47976	NA	6.96681	NA	45996422	NA	45996499	NA	7	NA	Intergenic	NA	-12447	MMP9								
chr20	46340461	46340538	Interval_481	1	1	FALSE	TRUE	NA	5.00561	NA	2.63449	NA	7.14254	NA	46340461	NA	46340538	NA	39	NA	Intergenic	NA	23958	SLC35C2								
chr20	54346486	54346563	Interval_482	1	1	FALSE	TRUE	NA	5.83424	NA	3.49566	NA	8.19152	NA	54346486	NA	54346563	NA	41	NA	Intergenic	NA	-129491	DOK5								
chr20	57503240	57503626	Interval_483	2	2	TRUE	TRUE	10.17995	15.28609	10.81051	23.06858	17.05186	28.86014	57503240	57503246	57503543	57503626	182	212	NA	intron (CTCFL, intron 9 of 9)	NA	21694	CTCFL								
chr20	58306889	58307151	Interval_484	2	2	TRUE	TRUE	7.27139	9.65437	5.38019	10.85352	10.96447	16.15125	58306889	58306940	58307012	58307151	77	51	NA	intron (PPP4R1L, intron 2 of 16)	NA	2419	PPP4R1L								
chr21	6511057	6511134	Interval_485	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	6511057	NA	6511134	NA	45	NA	intron (LOC102724636, intron 2 of 2)	NA	11354	LOC102724636								
chr21	8220062	8220155	Interval_486	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	8220062	NA	8220155	NA	42	NA	Intergenic	NA	22964	LOC102723570								
chr21	8228688	8228779	Interval_487	1	1	FALSE	TRUE	NA	8.75136	NA	8.8224	NA	13.99349	NA	8228688	NA	8228779	NA	43	NA	Intergenic	NA	14339	LOC102723570								
chr21	8233162	8233240	Interval_488	1	1	FALSE	TRUE	NA	8.43449	NA	8.78537	NA	13.94704	NA	8233162	NA	8233240	NA	36	NA	Intergenic	NA	9872	LOC102723570								
chr21	10325794	10325876	Interval_489	1	1	FALSE	TRUE	NA	3.64277	NA	10.15384	NA	15.39905	NA	10325794	NA	10325876	NA	50	NA	Intergenic	NA	-87697	BAGE2								
chr21	27948987	27949064	Interval_490	1	1	FALSE	TRUE	NA	5.91852	NA	4.12276	NA	8.93914	NA	27948987	NA	27949064	NA	64	NA	Intergenic	NA	-64337	LINC00314								
chr21	29233245	29233447	Interval_491	1	1	FALSE	TRUE	NA	4.49634	NA	1.4513	NA	5.69317	NA	29233245	NA	29233447	NA	32	NA	intron (LINC00189, intron 1 of 1)	NA	39852	LINC00189								
chr21	32583431	32583511	Interval_492	1	1	FALSE	TRUE	NA	7.58072	NA	7.14544	NA	12.18166	NA	32583431	NA	32583511	NA	20	NA	intron (TCP10L, intron 2 of 4)	NA	2064	TCP10L								
chr21	38289791	38289943	Interval_493	2	2	TRUE	TRUE	9.23174	5.90415	9.03765	4.12276	15.07737	8.8927	38289791	38289850	38289943	38289938	33	13	NA	intron (KCNJ15, intron 1 of 2)	NA	17447	KCNJ15								
chr21	42142710	42142787	Interval_494	1	1	FALSE	TRUE	NA	5.0607	NA	2.71786	NA	7.31474	NA	42142710	NA	42142787	NA	45	NA	exon (UMODL1, exon 22 of 22)	NA	-34215	C21orf128								
chr21	42949203	42949430	Interval_495	1	1	FALSE	TRUE	NA	8.43449	NA	8.78537	NA	13.94704	NA	42949203	NA	42949430	NA	136	NA	Intergenic	NA	1688	MIR5692B								
chr21	44010460	44010530	Interval_496	1	1	TRUE	FALSE	6.00398	NA	3.16624	NA	8.4714	NA	44010460	NA	44010530	NA	65	NA	NA	Intergenic	NA	-52073	TRAPPC10								
chr22	18730599	18730679	Interval_497	1	1	FALSE	TRUE	NA	8.60867	NA	9.15494	NA	14.35852	NA	18730599	NA	18730679	NA	41	NA	intron (LOC642643, intron 2 of 8)	NA	2506	LOC642643								
chr22	18892454	18892556	Interval_498	1	1	FALSE	TRUE	NA	35.9707	NA	81.97813	NA	89.32929	NA	18892454	NA	18892556	NA	62	NA	Intergenic	NA	-13718	DGCR6								
chr22	42397292	42397624	Interval_499	2	2	TRUE	TRUE	11.43915	17.90556	13.30147	29.25662	19.87304	35.2432	42397370	42397292	42397619	42397624	98	136	NA	intron (NFAM1, intron 4 of 5)	NA	-28212	LOC102723775								
chr22	45552820	45552870	Interval_500	1	1	TRUE	FALSE	7.86441	NA	6.42675	NA	12.1525	NA	45552820	NA	45552870	NA	27	NA	NA	intron (FBLN1, intron 14 of 16)	NA	50006	FBLN1								
chr22	45919194	45919271	Interval_501	1	1	FALSE	TRUE	NA	4.37568	NA	1.4513	NA	5.5773	NA	45919194	NA	45919271	NA	33	NA	Intergenic	NA	57895	WNT7B								
chr22_KI270733v1_random	128526	128573	Interval_502	1	1	TRUE	FALSE	9.00895	NA	10.07977	NA	16.23196	NA	128526	NA	128573	NA	24	NA	NA	Intergenic	NA	31551	LOC102724621								
chr22_KI270733v1_random	135092	135143	Interval_503	1	1	TRUE	FALSE	7.61312	NA	24.70974	NA	33.08684	NA	135092	NA	135143	NA	26	NA	NA	Intergenic	NA	24983	LOC102724621								
chr22_KI270733v1_random	154725	154808	Interval_504	1	1	FALSE	TRUE	NA	6.88693	NA	5.60407	NA	10.52948	NA	154725	NA	154808	NA	48	NA	Intergenic	NA	5334	LOC102724621								
chr22_KI270733v1_random	175125	175180	Interval_505	1	1	TRUE	FALSE	7.3455	NA	18.34599	NA	25.8242	NA	175125	NA	175180	NA	20	NA	NA	Intergenic	NA	-15052	LOC102724621								
chr22_KI270737v1_random	70279	70357	Interval_506	1	1	FALSE	TRUE	NA	5.06803	NA	5.93851	NA	10.90896	NA	70279	NA	70357	NA	54	NA	NA	NA	NA	NA								
chr3	10145754	10145982	Interval_507	1	1	FALSE	TRUE	NA	9.63501	NA	10.8553	NA	16.15722	NA	10145754	NA	10145982	NA	53	NA	intron (VHL, intron 1 of 1)	NA	4233	VHL								
chr3	10845049	10845286	Interval_508	1	1	FALSE	TRUE	NA	12.79891	NA	17.49022	NA	23.05282	NA	10845049	NA	10845286	NA	162	NA	intron (SLC6A11, intron 5 of 13)	NA	28936	SLC6A11								
chr3	15647821	15647902	Interval_509	1	1	FALSE	TRUE	NA	6.65827	NA	5.35487	NA	10.24878	NA	15647821	NA	15647902	NA	30	NA	TTS (BTD)	NA	45893	BTD								
chr3	17402000	17402190	Interval_510	1	1	FALSE	TRUE	NA	22.82858	NA	41.71776	NA	48.04475	NA	17402000	NA	17402190	NA	93	NA	intron (TBC1D5, intron 8 of 22)	NA	340520	TBC1D5								
chr3	26800682	26800759	Interval_511	1	1	FALSE	TRUE	NA	4.94081	NA	2.46493	NA	6.94991	NA	26800682	NA	26800759	NA	19	NA	Intergenic	NA	106037	LRRC3B								
chr3	26919849	26919926	Interval_512	1	1	FALSE	TRUE	NA	6.76402	NA	5.6262	NA	10.58155	NA	26919849	NA	26919926	NA	57	NA	Intergenic	NA	225204	LRRC3B								
chr3	42192937	42193078	Interval_513	1	1	TRUE	FALSE	7.43625	NA	5.6869	NA	11.32049	NA	42192937	NA	42193078	NA	12	NA	NA	intron (TRAK1, intron 7 of 15)	NA	70939	CCK								
chr3	45101026	45101113	Interval_514	1	1	TRUE	FALSE	5.81711	NA	2.91006	NA	8.15549	NA	45101026	NA	45101113	NA	28	NA	NA	intron (CDCP1, intron 4 of 8)	NA	45352	CDCP1								
chr3	52498795	52499082	Interval_515	2	2	TRUE	TRUE	9.82798	9.53379	10.16337	10.54291	16.32197	15.83079	52498912	52498795	52499082	52499077	41	154	NA	intron (STAB1, intron 1 of 68)	NA	3599	STAB1								
chr3	53545843	53545941	Interval_516	1	1	FALSE	TRUE	NA	5.77787	NA	3.78524	NA	8.50525	NA	53545843	NA	53545941	NA	47	NA	intron (CACNA1D, intron 3 of 47)	NA	50843	CACNA1D								
chr3	55160594	55160832	Interval_517	2	2	TRUE	TRUE	6.43452	5.13867	3.90154	2.38353	9.30944	6.85406	55160594	55160680	55160689	55160832	8	104	NA	Intergenic	NA	-232668	LRTM1								
chr3	58471358	58471689	Interval_518	2	2	TRUE	TRUE	7.3382	10.75571	5.50463	13.32358	11.12032	18.72568	58471538	58471358	58471664	58471689	86	183	NA	promoter-TSS (LOC101929223)	NA	-131	LOC101929223								
chr3	58484225	58484335	Interval_519	1	1	FALSE	TRUE	NA	8.37263	NA	8.60353	NA	13.75019	NA	58484225	NA	58484335	NA	41	NA	intron (LOC101929223, intron 3 of 3)	NA	12625	LOC101929223								
chr3	64972960	64973054	Interval_520	1	1	FALSE	TRUE	NA	7.60953	NA	7.1976	NA	12.27488	NA	64972960	NA	64973054	NA	41	NA	intron (ADAMTS9-AS2, intron 4 of 5)	NA	-216266	LOC102724763								
chr3	72748852	72748939	Interval_521	1	1	FALSE	TRUE	NA	5.10496	NA	2.38353	NA	6.85575	NA	72748852	NA	72748939	NA	44	NA	TTS (SHQ1)	NA	-56767	LOC101927225								
chr3	72757078	72757252	Interval_522	1	1	TRUE	FALSE	11.2505	NA	12.96614	NA	19.48544	NA	72757078	NA	72757252	NA	133	NA	NA	intron (SHQ1, intron 10 of 10)	NA	-65036	LOC101927225								
chr3	101922358	101922510	Interval_523	1	1	FALSE	TRUE	NA	4.22751	NA	1.4513	NA	5.83614	NA	101922358	NA	101922510	NA	115	NA	Intergenic	NA	-18425	LOC152225								
chr3	106345309	106345592	Interval_524	2	2	TRUE	TRUE	9.89464	14.61395	10.44523	21.41342	16.63698	27.14007	106345309	106345358	106345557	106345592	151	82	NA	Intergenic	NA	40300	LOC101929485								
