PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_750_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_750_R1_peak_973	chr16	57015936	57016233	+	42	NA	promoter-TSS (NLRC5)	NA	-990	NLRC5								
DFAM71927V3_1_750_R1_peak_2532	chr8	120917399	120917696	+	42	NA	Intergenic	NA	-105478	SNTB1								
DFAM71927V3_1_750_R1_peak_692	chr13	48492666	48493034	+	42	NA	intron (RCBTB2, intron 13 of 13)	NA	24794	RCBTB2								
DFAM71927V3_1_750_R1_peak_573	chr12	51246610	51246907	+	42	NA	TTS (DAZAP2)	NA	8034	DAZAP2								
DFAM71927V3_1_750_R1_peak_2164	chr6	1114496	1114795	+	42	NA	Intergenic	NA	-13313	LOC285768								
DFAM71927V3_1_750_R1_peak_1684	chr22	37672120	37672438	+	41	NA	Intergenic	NA	-3327	LGALS1								
DFAM71927V3_1_750_R1_peak_1782	chr3	59821462	59821759	+	41	NA	intron (FHIT, intron 5 of 6)	NA	544622	LOC102724718								
DFAM71927V3_1_750_R1_peak_342	chr10	56079747	56080044	+	41	NA	Intergenic	NA	281378	ZWINT								
DFAM71927V3_1_750_R1_peak_52	chr1	40526044	40526342	+	41	NA	Intergenic	NA	-5368	ZNF684								
DFAM71927V3_1_750_R1_peak_171	chr1	158248828	158249125	+	41	NA	Intergenic	NA	-5161	CD1A								
DFAM71927V3_1_750_R1_peak_2312	chr6	151744714	151745011	+	41	NA	intron (ESR1, intron 2 of 9)	NA	54366	ESR1								
DFAM71927V3_1_750_R1_peak_2058	chr5	50501573	50501870	+	41	NA	Intergenic	NA	-60321	EMB								
DFAM71927V3_1_750_R1_peak_721	chr13	78450734	78451031	+	41	NA	intron (RNF219-AS1, intron 3 of 5)	NA	152678	POU4F1								
DFAM71927V3_1_750_R1_peak_1473	chr2	183443023	183443320	+	41	NA	Intergenic	NA	318816	NUP35								
DFAM71927V3_1_750_R1_peak_1385	chr2	96539406	96539873	+	41	NA	intron (LOC100996535, intron 1 of 1)	NA	2781	LOC100996535								
DFAM71927V3_1_750_R1_peak_1876	chr3	183480461	183480758	+	41	NA	Intergenic	NA	32958	LINC00888								
DFAM71927V3_1_750_R1_peak_66	chr1	53431840	53432139	+	41	NA	Intergenic	NA	-4105	LOC102724125								
DFAM71927V3_1_750_R1_peak_485	chr11	77631176	77631473	+	41	NA	intron (CLNS1A, intron 1 of 6)	NA	6482	CLNS1A								
DFAM71927V3_1_750_R1_peak_196	chr1	180338873	180339170	+	41	NA	intron (ACBD6, intron 6 of 7)	NA	-64340	RP5-1180C10.2								
DFAM71927V3_1_750_R1_peak_2593	chr9	74573467	74573764	+	41	NA	intron (RORB, intron 1 of 9)	NA	76279	RORB								
DFAM71927V3_1_750_R1_peak_1196	chr18	63992728	63993025	+	41	NA	Intergenic	NA	22847	SERPINB8								
DFAM71927V3_1_750_R1_peak_2341	chr7	24726810	24727107	+	41	NA	intron (DFNA5, intron 3 of 9)	NA	31062	DFNA5								
DFAM71927V3_1_750_R1_peak_427	chr11	10236172	10236469	+	41	NA	intron (SBF2, intron 1 of 39)	NA	57884	SBF2								
DFAM71927V3_1_750_R1_peak_2012	chr4	173289357	173289654	+	41	NA	intron (GALNT7, intron 2 of 11)	NA	21336	MIR548T								
DFAM71927V3_1_750_R1_peak_306	chr10	19045723	19046020	+	41	NA	Intergenic	NA	-2900	MALRD1								
DFAM71927V3_1_750_R1_peak_2487	chr8	60526971	60527268	+	41	NA	intron (RAB2A, intron 1 of 6)	NA	10209	RAB2A								
DFAM71927V3_1_750_R1_peak_866	chr15	41111520	41111817	+	41	NA	intron (INO80, intron 1 of 35)	NA	4578	INO80								
DFAM71927V3_1_750_R1_peak_895	chr15	71199159	71199456	+	41	NA	intron (THSD4, intron 3 of 17)	NA	-10291	RP11-673C5.2								
DFAM71927V3_1_750_R1_peak_1325	chr2	38394930	38395227	+	41	NA	Intergenic	NA	-16905	ATL2								
DFAM71927V3_1_750_R1_peak_683	chr13	41971807	41972104	+	41	NA	intron (VWA8-AS1, intron 2 of 3)	NA	10786	VWA8-AS1								
DFAM71927V3_1_750_R1_peak_2190	chr6	16136261	16136558	+	41	NA	intron (MYLIP, intron 2 of 5)	NA	-5147	MIR4639								
DFAM71927V3_1_750_R1_peak_1204	chr18	71632415	71632712	+	41	NA	Intergenic	NA	-53607	RP11-510D19.1								
DFAM71927V3_1_750_R1_peak_2073	chr5	68090573	68090870	+	41	NA	Intergenic	NA	-99155	LOC102467655								
DFAM71927V3_1_750_R1_peak_1885	chr3	191379488	191379785	+	41	NA	intron (CCDC50, intron 6 of 11)	NA	-49100	UTS2B								
DFAM71927V3_1_750_R1_peak_2535	chr8	124564731	124565045	+	41	NA	intron (MTSS1, intron 10 of 14)	NA	25786	NDUFB9								
DFAM71927V3_1_750_R1_peak_2349	chr7	32943818	32944115	+	41	NA	promoter-TSS (RP9P)	NA	-796	RP9P								
DFAM71927V3_1_750_R1_peak_77	chr1	64999739	65000036	+	41	NA	intron (RP11-182I10.3, intron 1 of 2)	NA	-32977	JAK1								
DFAM71927V3_1_750_R1_peak_2209	chr6	31570777	31571075	+	41	NA	Intergenic	NA	-1173	LTA								
DFAM71927V3_1_750_R1_peak_291	chr10	8494899	8495196	+	41	NA	Intergenic	NA	-226742	LINC00708								
DFAM71927V3_1_750_R1_peak_602	chr12	75910969	75911266	+	41	NA	Intergenic	NA	120659	PHLDA1								
DFAM71927V3_1_750_R1_peak_1739	chr3	23440458	23440755	+	41	NA	intron (UBE2E2, intron 3 of 5)	NA	-235829	UBE2E2-AS1								
DFAM71927V3_1_750_R1_peak_369	chr10	73487286	73487583	+	41	NA	intron (PPP3CB, intron 1 of 13)	NA	-8318	LOC101929145								
DFAM71927V3_1_750_R1_peak_1678	chr22	32410440	32410737	+	41	NA	intron (RTCB, intron 1 of 11)	NA	1699	RTCB								
DFAM71927V3_1_750_R1_peak_420	chr11	450881	451178	+	41	NA	intron (PTDSS2, intron 1 of 11)	NA	682	PTDSS2								
DFAM71927V3_1_750_R1_peak_670	chr13	25875159	25875456	+	41	NA	intron (ATP8A2, intron 30 of 33)	NA	175753	SHISA2								
DFAM71927V3_1_750_R1_peak_1796	chr3	72450400	72450697	+	41	NA	Intergenic	NA	-3925	RYBP								
DFAM71927V3_1_750_R1_peak_1621	chr21	25907947	25908244	+	41	NA	intron (APP, intron 13 of 16)	NA	-172441	ATP5J								
DFAM71927V3_1_750_R1_peak_1476	chr2	190875951	190876248	+	40	NA	Intergenic	NA	-4722	GLS								
DFAM71927V3_1_750_R1_peak_76	chr1	62751061	62751358	+	40	NA	Intergenic	NA	-32897	ATG4C								
DFAM71927V3_1_750_R1_peak_804	chr14	72590508	72590805	+	40	NA	Intergenic	NA	73825	MIR7843								
DFAM71927V3_1_750_R1_peak_1759	chr3	43892555	43892852	+	40	NA	Intergenic	NA	-110923	LOC101928458								
DFAM71927V3_1_750_R1_peak_2044	chr5	36852581	36852878	+	40	NA	Intergenic	NA	23965	LOC646719								
DFAM71927V3_1_750_R1_peak_2103	chr5	103037581	103038105	+	40	NA	Intergenic	NA	82295	GIN1								
DFAM71927V3_1_750_R1_peak_1960	chr4	80186431	80186728	+	40	NA	intron (PRDM8, intron 1 of 9)	NA	2698	PRDM8								
DFAM71927V3_1_750_R1_peak_688	chr13	46226853	46227236	+	40	NA	intron (LRRC63, intron 2 of 9)	NA	15101	LRRC63								
DFAM71927V3_1_750_R1_peak_274	chr1	246577831	246578128	+	40	NA	intron (CNST, intron 1 of 10)	NA	8164	CNST								
DFAM71927V3_1_750_R1_peak_1734	chr3	19039783	19040080	+	40	NA	Intergenic	NA	-108523	KCNH8								
DFAM71927V3_1_750_R1_peak_554	chr12	15078924	15079221	+	40	NA	Intergenic	NA	-72851	RERG-AS1								
DFAM71927V3_1_750_R1_peak_2382	chr7	95458088	95458385	+	40	NA	Intergenic	NA	-23208	PON2								
DFAM71927V3_1_750_R1_peak_1790	chr3	66494834	66495235	+	40	NA	intron (LRIG1, intron 1 of 18)	NA	5387	LRIG1								
DFAM71927V3_1_750_R1_peak_481	chr11	72519924	72520221	+	40	NA	Intergenic	NA	-50520	LOC101928555								
DFAM71927V3_1_750_R1_peak_2394	chr7	110909907	110910204	+	40	NA	intron (IMMP2L, intron 6 of 7)	NA	-180951	LRRN3								
DFAM71927V3_1_750_R1_peak_991	chr16	71745730	71746027	+	40	NA	intron (AP1G1, intron 18 of 23)	NA	12609	SNORD71								
DFAM71927V3_1_750_R1_peak_94	chr1	87894288	87894585	+	40	NA	Intergenic	NA	-65002	LOC101927871								
DFAM71927V3_1_750_R1_peak_2300	chr6	143313901	143314198	+	40	NA	intron (AIG1, intron 4 of 5)	NA	128628	ADAT2								
DFAM71927V3_1_750_R1_peak_205	chr1	190459136	190459433	+	40	NA	intron (BRINP3, intron 1 of 7)	NA	18345	BRINP3								
DFAM71927V3_1_750_R1_peak_1257	chr19	21532415	21532712	+	40	NA	intron (ZNF429, intron 3 of 3)	NA	26928	ZNF429								
DFAM71927V3_1_750_R1_peak_564	chr12	42336981	42337278	+	40	NA	intron (PPHLN1, intron 3 of 8)	NA	10984	PPHLN1								
DFAM71927V3_1_750_R1_peak_1733	chr3	18891572	18891869	+	40	NA	Intergenic	NA	-256734	KCNH8								
DFAM71927V3_1_750_R1_peak_702	chr13	51407862	51408159	+	40	NA	intron (INTS6, intron 4 of 16)	NA	44559	INTS6								
DFAM71927V3_1_750_R1_peak_2061	chr5	52954340	52954637	+	40	NA	TTS (ITGA1)	NA	-34838	ITGA2								
DFAM71927V3_1_750_R1_peak_1584	chr20	40254003	40254300	+	40	NA	Intergenic	NA	249690	RP11-101E14.2								
DFAM71927V3_1_750_R1_peak_619	chr12	104012791	104013109	+	40	NA	intron (GLT8D2, intron 4 of 10)	NA	47135	TDG								
DFAM71927V3_1_750_R1_peak_267	chr1	235886847	235887144	+	40	NA	Intergenic	NA	-20068	LYST								
DFAM71927V3_1_750_R1_peak_2076	chr5	72234160	72234498	+	40	NA	intron (MRPS27, intron 5 of 10)	NA	64862	MIR4803								
DFAM71927V3_1_750_R1_peak_280	chr10	1359344	1359641	+	40	NA	intron (ADARB2, intron 3 of 9)	NA	-167138	ADARB2-AS1								
DFAM71927V3_1_750_R1_peak_2465	chr8	30860278	30860575	+	40	NA	intron (TEX15, intron 4 of 9)	NA	26447	TEX15								
DFAM71927V3_1_750_R1_peak_899	chr15	74780139	74780444	+	40	NA	Intergenic	NA	-1793	CSK								
DFAM71927V3_1_750_R1_peak_312	chr10	24140362	24140660	+	40	NA	intron (KIAA1217, intron 1 of 22)	NA	-68280	KIAA1217								
DFAM71927V3_1_750_R1_peak_1055	chr17	34929208	34929505	+	40	NA	intron (CCT6B, intron 11 of 12)	NA	32138	CCT6B								
DFAM71927V3_1_750_R1_peak_606	chr12	85449585	85449882	+	40	NA	Intergenic	NA	169803	ALX1								
DFAM71927V3_1_750_R1_peak_755	chr14	34994852	34995149	+	40	NA	intron (SRP54, intron 1 of 14)	NA	12305	SRP54								
DFAM71927V3_1_750_R1_peak_2500	chr8	76454777	76455090	+	40	NA	intron (LINC01111, intron 2 of 5)	NA	48279	LINC01111								
DFAM71927V3_1_750_R1_peak_1917	chr4	18056066	18056574	+	40	NA	Intergenic	NA	-34460	LCORL								
DFAM71927V3_1_750_R1_peak_2264	chr6	101879394	101879691	+	40	NA	intron (GRIK2, intron 11 of 17)	NA	-425247	LOC101927388								
DFAM71927V3_1_750_R1_peak_313	chr10	25104906	25105203	+	40	NA	Intergenic	NA	-8004	RP11-80K21.3								
DFAM71927V3_1_750_R1_peak_372	chr10	74027646	74027943	+	40	NA	intron (VCL, intron 1 of 21)	NA	29680	VCL								
DFAM71927V3_1_750_R1_peak_1870	chr3	169467829	169468126	+	40	NA	intron (MECOM, intron 1 of 8)	NA	195791	MECOM								
DFAM71927V3_1_750_R1_peak_542	chr12	5956645	5956942	+	39	NA	intron (VWF, intron 47 of 51)	NA	167877	VWF								
DFAM71927V3_1_750_R1_peak_1455	chr2	170651773	170652070	+	39	NA	intron (MYO3B, intron 34 of 35)	NA	62646	LINC01124								
DFAM71927V3_1_750_R1_peak_986	chr16	69260024	69260321	+	39	NA	exon (SNTB2, exon 3 of 7)	NA	-51212	VPS4A								
DFAM71927V3_1_750_R1_peak_1447	chr2	162715672	162715969	+	39	NA	intron (KCNH7, intron 2 of 15)	NA	-53116	AC007740.1								
DFAM71927V3_1_750_R1_peak_837	chr14	106722914	106723243	+	39	NA	Intergenic	NA	240639	LINC00221								
DFAM71927V3_1_750_R1_peak_127	chr1	115547786	115548083	+	39	NA	Intergenic	NA	-102399	VANGL1								
DFAM71927V3_1_750_R1_peak_103	chr1	100071297	100071594	+	39	NA	intron (HIAT1, intron 9 of 12)	NA	33212	HIAT1								
DFAM71927V3_1_750_R1_peak_1728	chr3	15292231	15292528	+	39	NA	intron (SH3BP5, intron 3 of 8)	NA	38195	SH3BP5-AS1								
DFAM71927V3_1_750_R1_peak_761	chr14	44241281	44241578	+	39	NA	Intergenic	NA	265867	FSCB								
DFAM71927V3_1_750_R1_peak_1288	chr19	54188226	54188523	+	39	NA	intron (MBOAT7, intron 1 of 5)	NA	1508	MBOAT7								
DFAM71927V3_1_750_R1_peak_1335	chr2	44794098	44794395	+	39	NA	Intergenic	NA	88915	CAMKMT								
DFAM71927V3_1_750_R1_peak_60	chr1	45987763	45988082	+	39	NA	intron (MAST2, intron 5 of 28)	NA	144786	PIK3R3								
DFAM71927V3_1_750_R1_peak_2069	chr5	64860967	64861264	+	39	NA	intron (CWC27, intron 10 of 11)	NA	49915	LOC101928713								
DFAM71927V3_1_750_R1_peak_2279	chr6	126010763	126011060	+	39	NA	intron (TRMT11, intron 8 of 12)	NA	2211	LOC102723353								
DFAM71927V3_1_750_R1_peak_1378	chr2	86793029	86793326	+	39	NA	intron (CD8A, intron 3 of 8)	NA	-1463	CD8A								
DFAM71927V3_1_750_R1_peak_902	chr15	80090826	80091123	+	39	NA	intron (ZFAND6, intron 2 of 6)	NA	31406	ZFAND6								
DFAM71927V3_1_750_R1_peak_2101	chr5	98975078	98975375	+	39	NA	intron (LOC102724810, intron 1 of 2)	NA	-19805	LOC102724810								
DFAM71927V3_1_750_R1_peak_909	chr15	87556403	87556700	+	39	NA	Intergenic	NA	-20378	LINC00052								
DFAM71927V3_1_750_R1_peak_2375	chr7	77928188	77928485	+	39	NA	intron (PHTF2, intron 10 of 18)	NA	129544	PHTF2								
DFAM71927V3_1_750_R1_peak_178	chr1	161135305	161135602	+	39	NA	Intergenic	NA	-2765	DEDD								
DFAM71927V3_1_750_R1_peak_246	chr1	220507604	220507901	+	39	NA	Intergenic	NA	-20431	MARK1								
DFAM71927V3_1_750_R1_peak_1021	chr17	7011184	7011481	+	39	NA	TTS (ALOX12)	NA	1002	LOC100506713								
DFAM71927V3_1_750_R1_peak_2560	chr8	140463139	140463436	+	39	NA	Intergenic	NA	-5525	TRAPPC9								
DFAM71927V3_1_750_R1_peak_1032	chr17	13235153	13235450	+	39	NA	Intergenic	NA	-217237	ELAC2								
DFAM71927V3_1_750_R1_peak_81	chr1	73244112	73244409	+	39	NA	Intergenic	NA	-61910	RP4-598G3.1								
DFAM71927V3_1_750_R1_peak_1154	chr18	10822497	10822794	+	39	NA	intron (PIEZO2, intron 7 of 51)	NA	160712	RP11-856M7.1								
DFAM71927V3_1_750_R1_peak_1099	chr17	61992920	61993217	+	39	NA	intron (MED13, intron 10 of 29)	NA	-65086	INTS2								
DFAM71927V3_1_750_R1_peak_436	chr11	21360983	21361280	+	39	NA	intron (NELL1, intron 15 of 20)	NA	691580	NELL1								
DFAM71927V3_1_750_R1_peak_1240	chr19	15255872	15256397	+	39	NA	exon (BRD4, exon 9 of 20)	NA	-23714	EPHX3								
DFAM71927V3_1_750_R1_peak_2225	chr6	41473152	41473449	+	39	NA	Intergenic	NA	72955	LOC101060264								
DFAM71927V3_1_750_R1_peak_650	chr12	125847559	125847856	+	39	NA	Intergenic	NA	135667	LINC00939								
DFAM71927V3_1_750_R1_peak_2496	chr8	67733194	67733491	+	39	NA	intron (CPA6, intron 1 of 10)	NA	13043	CPA6								
DFAM71927V3_1_750_R1_peak_190	chr1	171680420	171680717	+	39	NA	Intergenic	NA	-27935	MYOC								
DFAM71927V3_1_750_R1_peak_726	chr13	84761808	84762105	+	39	NA	Intergenic	NA	-601647	LINC00351								
DFAM71927V3_1_750_R1_peak_987	chr16	69451314	69451617	+	39	NA	intron (CYB5B, intron 3 of 4)	NA	26870	CYB5B								
DFAM71927V3_1_750_R1_peak_699	chr13	50686701	50686998	+	39	NA	Intergenic	NA	-28548	LOC102723697								
DFAM71927V3_1_750_R1_peak_2194	chr6	19328442	19328739	+	39	NA	Intergenic	NA	-148110	LOC101928519								
DFAM71927V3_1_750_R1_peak_1069	chr17	41562101	41562398	+	39	NA	Intergenic	NA	-7754	LINC00974								
DFAM71927V3_1_750_R1_peak_770	chr14	52894962	52895259	+	39	NA	intron (FERMT2, intron 3 of 17)	NA	55940	FERMT2								
DFAM71927V3_1_750_R1_peak_2258	chr6	91419441	91419738	+	39	NA	Intergenic	NA	-102071	MIR4643								
DFAM71927V3_1_750_R1_peak_2025	chr5	3490880	3491177	+	39	NA	intron (LINC01019, intron 2 of 4)	NA	12976	LOC102467075								
DFAM71927V3_1_750_R1_peak_1322	chr2	31909008	31909305	+	39	NA	intron (MEMO1, intron 5 of 6)	NA	101473	MEMO1								
DFAM71927V3_1_750_R1_peak_1067	chr17	41264476	41264773	+	39	NA	promoter-TSS (KRTAP9-6)	NA	-754	KRTAP9-6								
DFAM71927V3_1_750_R1_peak_1860	chr3	154237546	154237843	+	39	NA	intron (ARHGEF26, intron 11 of 14)	NA	86803	DHX36								
DFAM71927V3_1_750_R1_peak_604	chr12	82335378	82335675	+	39	NA	Intergenic	NA	-22971	METTL25								
DFAM71927V3_1_750_R1_peak_2380	chr7	94143873	94144170	+	39	NA	Intergenic	NA	82565	LOC102723946								
DFAM71927V3_1_750_R1_peak_1740	chr3	23442597	23442894	+	39	NA	intron (UBE2E2, intron 3 of 5)	NA	-237968	UBE2E2-AS1								
DFAM71927V3_1_750_R1_peak_591	chr12	66964602	66964899	+	39	NA	intron (GRIP1, intron 1 of 23)	NA	104480	GRIP1								
DFAM71927V3_1_750_R1_peak_351	chr10	61933884	61934181	+	39	NA	intron (ARID5B, intron 2 of 9)	NA	-115179	ARID5B								
DFAM71927V3_1_750_R1_peak_2093	chr5	90365650	90365947	+	39	NA	Intergenic	NA	43994	CETN3								
DFAM71927V3_1_750_R1_peak_2296	chr6	137823992	137824334	+	39	NA	exon (RP11-356I2.4, exon 4 of 4)	NA	-43025	TNFAIP3								
DFAM71927V3_1_750_R1_peak_632	chr12	113261859	113262156	+	39	NA	intron (TPCN1, intron 4 of 28)	NA	17673	TPCN1								
DFAM71927V3_1_750_R1_peak_1538	chr20	238333	238630	+	39	NA	Intergenic	NA	11223	DEFB129								
DFAM71927V3_1_750_R1_peak_2139	chr5	143615992	143616289	+	39	NA	intron (NR3C1, intron 1 of 8)	NA	-63720	MIR5197								
DFAM71927V3_1_750_R1_peak_623	chr12	104733687	104733984	+	39	NA	intron (CHST11, intron 2 of 2)	NA	142141	MIR3922								
DFAM71927V3_1_750_R1_peak_2427	chr7	157760243	157760540	+	39	NA	intron (PTPRN2, intron 12 of 17)	NA	-94194	AC011899.9								
DFAM71927V3_1_750_R1_peak_1600	chr20	59139965	59140262	+	39	NA	Intergenic	NA	-23290	ZNF831								
DFAM71927V3_1_750_R1_peak_1376	chr2	85934215	85934512	+	39	NA	Intergenic	NA	45202	LOC101928113								
DFAM71927V3_1_750_R1_peak_745	chr14	22112079	22112376	+	39	NA	intron (LOC101929755, intron 2 of 2)	NA	366667	LOC102724753								
DFAM71927V3_1_750_R1_peak_1525	chr2	233409638	233410064	+	39	NA	intron (DGKD, intron 3 of 23)	NA	55348	DGKD								
DFAM71927V3_1_750_R1_peak_1359	chr2	74036404	74036760	+	39	NA	intron (TET3, intron 1 of 8)	NA	50178	TET3								
DFAM71927V3_1_750_R1_peak_1800	chr3	77780858	77781155	+	39	NA	Intergenic	NA	740911	ROBO2								
DFAM71927V3_1_750_R1_peak_1595	chr20	50386465	50386762	+	39	NA	Intergenic	NA	-65271	RP11-290F20.2								
DFAM71927V3_1_750_R1_peak_64	chr1	51384012	51384309	+	39	NA	intron (EPS15, intron 9 of 12)	NA	37961	EPS15								
DFAM71927V3_1_750_R1_peak_1753	chr3	36906519	36906816	+	39	NA	intron (TRANK1, intron 1 of 22)	NA	38279	TRANK1								
DFAM71927V3_1_750_R1_peak_2472	chr8	41433339	41433636	+	39	NA	Intergenic	NA	-57075	GOLGA7								
DFAM71927V3_1_750_R1_peak_2217	chr6	37191706	37192043	+	39	NA	Intergenic	NA	21728	PIM1								
DFAM71927V3_1_750_R1_peak_715	chr13	74690020	74690317	+	39	NA	Intergenic	NA	137325	LINC00347								
DFAM71927V3_1_750_R1_peak_323	chr10	30995044	30995341	+	39	NA	intron (ZNF438, intron 1 of 6)	NA	36708	ZNF438								
DFAM71927V3_1_750_R1_peak_2143	chr5	149065919	149066216	+	39	NA	intron (LOC255187, intron 3 of 3)	NA	2718	LOC255187								
DFAM71927V3_1_750_R1_peak_1573	chr20	31451454	31451751	+	39	NA	Intergenic	NA	10994	DEFB123								
DFAM71927V3_1_750_R1_peak_2126	chr5	134411483	134411780	+	39	NA	exon (CDKN2AIPNL, exon 1 of 3)	NA	276	CDKN2AIPNL								
DFAM71927V3_1_750_R1_peak_122	chr1	113080552	113080849	+	39	NA	intron (LRIG2, intron 1 of 16)	NA	-7598	RP11-31F15.2								
DFAM71927V3_1_750_R1_peak_679	chr13	36371628	36371925	+	39	NA	Intergenic	NA	-25008	SPG20								
DFAM71927V3_1_750_R1_peak_1185	chr18	49161603	49161900	+	39	NA	intron (DYM, intron 14 of 16)	NA	-111983	MIR4744								
DFAM71927V3_1_750_R1_peak_1845	chr3	138188008	138188305	+	39	NA	intron (ARMC8, intron 1 of 19)	NA	908	ARMC8								
DFAM71927V3_1_750_R1_peak_859	chr15	38431502	38431799	+	39	NA	Intergenic	NA	-22477	FAM98B								
DFAM71927V3_1_750_R1_peak_1949	chr4	66126069	66126366	+	38	NA	Intergenic	NA	-150607	MIR1269A								
DFAM71927V3_1_750_R1_peak_1456	chr2	171193451	171193748	+	38	NA	intron (TLK1, intron 1 of 20)	NA	-126626	TLK1								
DFAM71927V3_1_750_R1_peak_199	chr1	184054498	184054795	+	38	NA	intron (TSEN15, intron 2 of 3)	NA	2969	TSEN15								
DFAM71927V3_1_750_R1_peak_774	chr14	59297454	59297788	+	38	NA	intron (DAAM1, intron 3 of 25)	NA	109010	DAAM1								
DFAM71927V3_1_750_R1_peak_851	chr15	34174844	34175141	+	38	NA	intron (KATNBL1, intron 1 of 9)	NA	35009	KATNBL1								
DFAM71927V3_1_750_R1_peak_1881	chr3	188686345	188686642	+	38	NA	intron (LPP, intron 7 of 11)	NA	-2301	MIR28								
DFAM71927V3_1_750_R1_peak_1419	chr2	128413063	128413360	+	38	NA	Intergenic	NA	-94614	HS6ST1								
DFAM71927V3_1_750_R1_peak_2448	chr8	22443650	22443977	+	38	NA	intron (PPP3CC, intron 1 of 12)	NA	2843	PPP3CC								
DFAM71927V3_1_750_R1_peak_1623	chr21	29202815	29203112	+	38	NA	intron (LINC00189, intron 1 of 1)	NA	9469	LINC00189								
DFAM71927V3_1_750_R1_peak_1972	chr4	98874787	98875084	+	38	NA	Intergenic	NA	54157	EIF4E								
DFAM71927V3_1_750_R1_peak_586	chr12	64475876	64476173	+	38	NA	intron (TBK1, intron 6 of 20)	NA	23573	TBK1								
DFAM71927V3_1_750_R1_peak_2493	chr8	66424998	66425434	+	38	NA	intron (RP11-346I3.4, intron 2 of 2)	NA	3761	RP11-346I3.4								
DFAM71927V3_1_750_R1_peak_1789	chr3	63912690	63913031	+	38	NA	exon (ATXN7, exon 2 of 13)	NA	14461	ATXN7								
DFAM71927V3_1_750_R1_peak_1043	chr17	21969399	21969696	+	38	NA	Intergenic	NA	-186112	LOC100996792-2								
DFAM71927V3_1_750_R1_peak_786	chr14	65287607	65288049	+	38	NA	Intergenic	NA	47355	MIR4708								
DFAM71927V3_1_750_R1_peak_727	chr13	85562389	85562686	+	38	NA	Intergenic	NA	22316	RNU6-72P								
DFAM71927V3_1_750_R1_peak_1210	chr18	76202316	76202613	+	38	NA	Intergenic	NA	79466	LOC339298								
DFAM71927V3_1_750_R1_peak_1521	chr2	230919817	230920114	+	38	NA	intron (GPR55, intron 1 of 1)	NA	5261	GPR55								
DFAM71927V3_1_750_R1_peak_1156	chr18	13140512	13140809	+	38	NA	Intergenic	NA	75707	LOC101927582								
DFAM71927V3_1_750_R1_peak_2099	chr5	97229345	97229642	+	38	NA	Intergenic	NA	-50575	LOC101926909								
DFAM71927V3_1_750_R1_peak_1141	chr17_KI270729v1_random	11479	11886	+	38	NA	NA	NA	NA	NA								
DFAM71927V3_1_750_R1_peak_2215	chr6	36755753	36756094	+	37	NA	intron (CPNE5, intron 2 of 9)	NA	58072	RAB44								
DFAM71927V3_1_750_R1_peak_1394	chr2	102356069	102356366	+	37	NA	promoter-TSS (IL18R1)	NA	-6416	IL18R1								
DFAM71927V3_1_750_R1_peak_2592	chr9	73107578	73107875	+	37	NA	Intergenic	NA	-44139	ANXA1								
DFAM71927V3_1_750_R1_peak_1713	chr22_KI270733v1_random	150496	150793	+	37	NA	Intergenic	NA	9457	LOC102724621								
DFAM71927V3_1_750_R1_peak_2304	chr6	144342348	144342645	+	37	NA	intron (UTRN, intron 1 of 73)	NA	56142	UTRN								
DFAM71927V3_1_750_R1_peak_315	chr10	28275750	28276047	+	37	NA	intron (MPP7, intron 2 of 18)	NA	13452	MIR8086								
DFAM71927V3_1_750_R1_peak_1848	chr3	142046512	142046835	+	37	NA	intron (TFDP2, intron 3 of 12)	NA	-18008	TFDP2								
DFAM71927V3_1_750_R1_peak_335	chr10	44996541	44996838	+	37	NA	Intergenic	NA	-4136	ZNF22								
DFAM71927V3_1_750_R1_peak_1810	chr3	100717297	100717594	+	37	NA	intron (TFG, intron 2 of 7)	NA	8155	TFG								
DFAM71927V3_1_750_R1_peak_193	chr1	173005466	173005763	+	37	NA	Intergenic	NA	45349	TNFSF18								
DFAM71927V3_1_750_R1_peak_2441	chr8	9075022	9075444	+	37	NA	Intergenic	NA	26788	MIR4660								
DFAM71927V3_1_750_R1_peak_1393	chr2	101877193	101877490	+	37	NA	intron (MAP4K4, intron 25 of 30)	NA	-106124	LINC01127								
DFAM71927V3_1_750_R1_peak_1451	chr2	166354818	166355115	+	37	NA	intron (SCN9A, intron 1 of 26)	NA	20994	SCN9A								
DFAM71927V3_1_750_R1_peak_518	chr11	121531254	121531551	+	37	NA	intron (SORL1, intron 11 of 47)	NA	79199	SORL1								
DFAM71927V3_1_750_R1_peak_2310	chr6	149234046	149234343	+	37	NA	Intergenic	NA	-108491	TAB2								
DFAM71927V3_1_750_R1_peak_2392	chr7	106384325	106384622	+	37	NA	Intergenic	NA	-99281	NAMPT								
DFAM71927V3_1_750_R1_peak_296	chr10	13096929	13097226	+	37	NA	intron (CCDC3, intron 3 of 6)	NA	-2998	OPTN								
DFAM71927V3_1_750_R1_peak_2518	chr8	101837943	101838240	+	37	NA	intron (NCALD, intron 3 of 6)	NA	286816	NCALD								
