PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_743_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_743_R1_peak_4052	chr12	14961754	14961945	+	44	NA	promoter-TSS (ARHGDIB)	NA	-221	ARHGDIB								
DFAM71927V3_1_743_R1_peak_18217	chr8	72987055	72987287	+	44	NA	Intergenic	NA	-21693	TERF1								
DFAM71927V3_1_743_R1_peak_7750	chr17	26594873	26595064	+	44	NA	Intergenic	NA	699028	MIR4522								
DFAM71927V3_1_743_R1_peak_10574	chr19	49672419	49672610	+	44	NA	intron (BCL2L12, intron 5 of 5)	NA	-4638	PRMT1								
DFAM71927V3_1_743_R1_peak_1929	chr1	243483005	243483196	+	44	NA	intron (SDCCAG8, intron 15 of 16)	NA	11075	LOC102724256								
DFAM71927V3_1_743_R1_peak_2529	chr10	96641015	96641230	+	44	NA	intron (PIK3AP1, intron 7 of 15)	NA	28489	PIK3AP1								
DFAM71927V3_1_743_R1_peak_12325	chr20	33169238	33169429	+	44	NA	intron (BPIFA2, intron 2 of 8)	NA	1179	BPIFA2								
DFAM71927V3_1_743_R1_peak_9792	chr19	16588531	16588722	+	44	NA	intron (MED26, intron 1 of 2)	NA	-16244	SLC35E1								
DFAM71927V3_1_743_R1_peak_17845	chr7	150975011	150975202	+	44	NA	intron (KCNH2, intron 1 of 14)	NA	-18698	NOS3								
DFAM71927V3_1_743_R1_peak_8616	chr17	79838796	79839112	+	44	NA	intron (CBX4, intron 2 of 4)	NA	460	CBX4								
DFAM71927V3_1_743_R1_peak_14892	chr4	102502113	102502455	+	44	NA	intron (NFKB1, intron 1 of 23)	NA	955	NFKB1								
DFAM71927V3_1_743_R1_peak_8668	chr17	81427313	81427519	+	44	NA	intron (BAHCC1, intron 2 of 27)	NA	23772	MIR3186								
DFAM71927V3_1_743_R1_peak_13011	chr22	20979341	20979542	+	44	NA	intron (AIFM3, intron 17 of 19)	NA	-2828	LZTR1								
DFAM71927V3_1_743_R1_peak_11828	chr2	201119010	201119206	+	44	NA	exon (LOC102724614, exon 2 of 2)	NA	637	LOC102724614								
DFAM71927V3_1_743_R1_peak_14848	chr4	87235823	87236014	+	44	NA	Intergenic	NA	-15330	KLHL8								
DFAM71927V3_1_743_R1_peak_813	chr1	49362464	49362655	+	44	NA	intron (AGBL4, intron 3 of 13)	NA	109526	AGBL4-IT1								
DFAM71927V3_1_743_R1_peak_17720	chr7	131106825	131107159	+	44	NA	promoter-TSS (LINC-PINT)	NA	38	LINC-PINT								
DFAM71927V3_1_743_R1_peak_18539	chr8	144302842	144303153	+	44	NA	intron (HSF1, intron 1 of 13)	NA	11409	HSF1								
DFAM71927V3_1_743_R1_peak_6368	chr15	99486504	99486702	+	44	NA	Intergenic	NA	-144519	MEF2A								
DFAM71927V3_1_743_R1_peak_525	chr1	28737537	28737790	+	44	NA	exon (YTHDF2, exon 3 of 6)	NA	1039	YTHDF2								
DFAM71927V3_1_743_R1_peak_18376	chr8	123541547	123541738	+	44	NA	promoter-TSS (FBXO32)	NA	-9499	FBXO32								
DFAM71927V3_1_743_R1_peak_8603	chr17	78979923	78980264	+	44	NA	promoter-TSS (LGALS3BP)	NA	-114	LGALS3BP								
DFAM71927V3_1_743_R1_peak_16966	chr6	159042625	159042816	+	44	NA	promoter-TSS (TAGAP)	NA	2432	TAGAP								
DFAM71927V3_1_743_R1_peak_14707	chr4	40265359	40265566	+	44	NA	Intergenic	NA	-29649	LOC101930098								
DFAM71927V3_1_743_R1_peak_10019	chr19	32692605	32692796	+	44	NA	intron (NUDT19, intron 1 of 2)	NA	17293	RGS9BP								
DFAM71927V3_1_743_R1_peak_4552	chr12	105235634	105236364	+	44	NA	exon (APPL2, exon 1 of 20)	NA	231	APPL2								
DFAM71927V3_1_743_R1_peak_3805	chr11	121452217	121452408	+	44	NA	exon (SORL1, exon 1 of 48)	NA	109	SORL1								
DFAM71927V3_1_743_R1_peak_17723	chr7	131231423	131231614	+	44	NA	intron (MKLN1, intron 2 of 18)	NA	96261	MKLN1-AS								
DFAM71927V3_1_743_R1_peak_13656	chr3	36943868	36944155	+	44	NA	intron (TRANK1, intron 1 of 23)	NA	1046	TRANK1								
DFAM71927V3_1_743_R1_peak_1280	chr1	152460372	152460563	+	44	NA	Intergenic	NA	-46193	CRNN								
DFAM71927V3_1_743_R1_peak_9365	chr19	6522416	6522636	+	44	NA	Intergenic	NA	-8473	TNFSF9								
DFAM71927V3_1_743_R1_peak_12338	chr20	33914929	33915145	+	44	NA	Intergenic	NA	-79048	RALY								
DFAM71927V3_1_743_R1_peak_10765	chr19	56393405	56393794	+	44	NA	promoter-TSS (ZNF582)	NA	-13	ZNF582								
DFAM71927V3_1_743_R1_peak_17405	chr7	74209795	74210044	+	44	NA	promoter-TSS (LAT2)	NA	-8	LAT2								
DFAM71927V3_1_743_R1_peak_12317	chr20	32673647	32674187	+	44	NA	promoter-TSS (C20orf203)	NA	-21936	C20orf203								
DFAM71927V3_1_743_R1_peak_14264	chr3	152596118	152596309	+	44	NA	Intergenic	NA	-54233	LOC102724289								
DFAM71927V3_1_743_R1_peak_4641	chr12	112409256	112409727	+	44	NA	promoter-TSS (RPL6)	NA	148	RPL6								
DFAM71927V3_1_743_R1_peak_10966	chr2	25362759	25362950	+	44	NA	Intergenic	NA	-20941	DNMT3A								
DFAM71927V3_1_743_R1_peak_1411	chr1	158117927	158118118	+	44	NA	Intergenic	NA	22618	RP11-404O13.1								
DFAM71927V3_1_743_R1_peak_17899	chr7	156613013	156613204	+	44	NA	Intergenic	NA	-9913	LINC01006								
DFAM71927V3_1_743_R1_peak_17748	chr7	138100105	138100296	+	44	NA	intron (AKR1D1, intron 4 of 7)	NA	-23558	MIR4468								
DFAM71927V3_1_743_R1_peak_16691	chr6	89233914	89234241	+	44	NA	Intergenic	NA	-16300	GABRR1								
DFAM71927V3_1_743_R1_peak_14322	chr3	172523432	172523731	+	44	NA	promoter-TSS (TNFSF10)	NA	-106	TNFSF10								
DFAM71927V3_1_743_R1_peak_17656	chr7	116499495	116499686	+	44	NA	promoter-TSS (CAV2)	NA	-77	LOC101928117								
DFAM71927V3_1_743_R1_peak_5128	chr13	77326567	77326758	+	44	NA	exon (MYCBP2, exon 1 of 85)	NA	377	MYCBP2								
DFAM71927V3_1_743_R1_peak_14224	chr3	141875567	141875811	+	44	NA	promoter-TSS (ATP1B3)	NA	-939	ATP1B3								
DFAM71927V3_1_743_R1_peak_7060	chr16	67528719	67528910	+	44	NA	promoter-TSS (FAM65A)	NA	-3	FAM65A								
DFAM71927V3_1_743_R1_peak_4903	chr13	20119344	20119785	+	44	NA	Intergenic	NA	41821	GJA3								
DFAM71927V3_1_743_R1_peak_13258	chr22	39020714	39020935	+	44	NA	promoter-TSS (APOBEC3D)	NA	-289	APOBEC3D								
DFAM71927V3_1_743_R1_peak_13231	chr22	38057228	38057470	+	44	NA	promoter-TSS (PICK1)	NA	-36	PICK1								
DFAM71927V3_1_743_R1_peak_11983	chr2	231483911	231484290	+	44	NA	Intergenic	NA	-19606	NCL								
DFAM71927V3_1_743_R1_peak_2235	chr10	44311057	44311252	+	44	NA	Intergenic	NA	-17809	LOC101929465								
DFAM71927V3_1_743_R1_peak_1167	chr1	124383280	124383471	+	44	NA	Intergenic	NA	2864263	EMBP1								
DFAM71927V3_1_743_R1_peak_11559	chr2	127637696	127637951	+	44	NA	TTS (LIMS2)	NA	-6586	LOC101927834								
DFAM71927V3_1_743_R1_peak_18200	chr8	66613794	66613985	+	44	NA	promoter-TSS (MYBL1)	NA	-640	MYBL1								
DFAM71927V3_1_743_R1_peak_16035	chr6	16440827	16441050	+	44	NA	intron (ATXN1, intron 7 of 8)	NA	202358	GMPR								
DFAM71927V3_1_743_R1_peak_19047	chr9	127556118	127556333	+	44	NA	intron (FAM129B, intron 1 of 13)	NA	12892	FAM129B								
DFAM71927V3_1_743_R1_peak_9730	chr19	14604263	14604454	+	44	NA	intron (CLEC17A, intron 12 of 12)	NA	21274	CLEC17A								
DFAM71927V3_1_743_R1_peak_12280	chr20	31157679	31157870	+	44	NA	Intergenic	NA	-99890	DEFB115								
DFAM71927V3_1_743_R1_peak_18556	chr8	144464871	144465062	+	44	NA	promoter-TSS (CYHR1)	NA	69	CYHR1								
DFAM71927V3_1_743_R1_peak_11770	chr2	189661131	189661487	+	44	NA	promoter-TSS (ASNSD1)	NA	-94	ASNSD1								
DFAM71927V3_1_743_R1_peak_18192	chr8	65645045	65645256	+	44	NA	intron (MTFR1, intron 1 of 6)	NA	497	MTFR1								
DFAM71927V3_1_743_R1_peak_1001	chr1	94070110	94070379	+	44	NA	intron (ABCA4, intron 11 of 49)	NA	50905	ABCA4								
DFAM71927V3_1_743_R1_peak_14459	chr3	195960852	195961085	+	44	NA	intron (SDHAP1, intron 16 of 16)	NA	22084	LOC727978								
DFAM71927V3_1_743_R1_peak_15701	chr5	149345411	149345627	+	44	NA	exon (GRPEL2, exon 1 of 4)	NA	105	GRPEL2								
DFAM71927V3_1_743_R1_peak_10543	chr19	49421033	49421416	+	44	NA	Intergenic	NA	2217	PTH2								
DFAM71927V3_1_743_R1_peak_16479	chr6	41027708	41027907	+	44	NA	exon (UNC5CL, exon 9 of 9)	NA	-4516	LOC101929555								
DFAM71927V3_1_743_R1_peak_18911	chr9	105128121	105128325	+	44	NA	Intergenic	NA	117312	LOC101928609								
DFAM71927V3_1_743_R1_peak_5257	chr14	22570259	22570623	+	44	NA	intron (DAD1, intron 2 of 2)	NA	18796	DAD1								
DFAM71927V3_1_743_R1_peak_9756	chr19	15464467	15464658	+	44	NA	promoter-TSS (RASAL3)	NA	9	RASAL3								
DFAM71927V3_1_743_R1_peak_4881	chr12	132847458	132847717	+	44	NA	intron (CHFR, intron 14 of 17)	NA	-18726	GOLGA3								
DFAM71927V3_1_743_R1_peak_12333	chr20	33685766	33686062	+	44	NA	intron (E2F1, intron 1 of 6)	NA	490	E2F1								
DFAM71927V3_1_743_R1_peak_16589	chr6	46130251	46130442	+	44	NA	intron (ENPP4, intron 1 of 3)	NA	382	ENPP4								
DFAM71927V3_1_743_R1_peak_18943	chr9	113150932	113151236	+	44	NA	intron (SLC31A2, intron 1 of 3)	NA	-3475	SLC31A2								
DFAM71927V3_1_743_R1_peak_8472	chr17	75205357	75205792	+	44	NA	promoter-TSS (NUP85)	NA	72	NUP85								
DFAM71927V3_1_743_R1_peak_19071	chr9	127955424	127955635	+	44	NA	intron (FAM102A, intron 1 of 10)	NA	-17045	DPM2								
DFAM71927V3_1_743_R1_peak_11627	chr2	138501599	138501792	+	44	NA	promoter-TSS (SPOPL)	NA	-187	SPOPL								
DFAM71927V3_1_743_R1_peak_9674	chr19	13865590	13866114	+	44	NA	Intergenic	NA	-8847	MIR181C								
DFAM71927V3_1_743_R1_peak_257	chr1	12510467	12510905	+	44	NA	exon (VPS13D, exon 70 of 70)	NA	3440	SNORA59A								
DFAM71927V3_1_743_R1_peak_15400	chr5	77491051	77491242	+	44	NA	intron (WDR41, intron 1 of 11)	NA	1361	WDR41								
DFAM71927V3_1_743_R1_peak_12718	chr21	20874769	20874960	+	44	NA	Intergenic	NA	-71756	LINC00320								
DFAM71927V3_1_743_R1_peak_2560	chr10	100122826	100123017	+	44	NA	Intergenic	NA	-41036	CPN1								
DFAM71927V3_1_743_R1_peak_13063	chr22	24242873	24243064	+	43	NA	intron (GGT5, intron 1 of 12)	NA	2174	GGT5								
DFAM71927V3_1_743_R1_peak_17011	chr6	170271759	170272054	+	43	NA	promoter-TSS (FLJ38122)	NA	-568	FLJ38122								
DFAM71927V3_1_743_R1_peak_2124	chr10	26438031	26438239	+	43	NA	promoter-TSS (APBB1IP)	NA	-53772	APBB1IP								
DFAM71927V3_1_743_R1_peak_17061	chr7	2040881	2041120	+	43	NA	intron (MAD1L1, intron 10 of 16)	NA	191948	MAD1L1								
DFAM71927V3_1_743_R1_peak_2405	chr10	73922011	73922250	+	43	NA	intron (C10orf55, intron 1 of 4)	NA	647	C10orf55								
DFAM71927V3_1_743_R1_peak_3849	chr11	128414493	128414684	+	43	NA	Intergenic	NA	107722	ETS1								
DFAM71927V3_1_743_R1_peak_4822	chr12	124939707	124940019	+	43	NA	promoter-TSS (TRNAD16)	NA	-103	TRNAA32								
DFAM71927V3_1_743_R1_peak_18040	chr8	22693703	22693952	+	43	NA	promoter-TSS (EGR3)	NA	-1532	EGR3								
DFAM71927V3_1_743_R1_peak_1502	chr1	168136840	168137058	+	43	NA	promoter-TSS (GPR161)	NA	718	GPR161								
DFAM71927V3_1_743_R1_peak_12104	chr2	241617352	241617627	+	43	NA	promoter-TSS (THAP4)	NA	12	THAP4								
DFAM71927V3_1_743_R1_peak_13089	chr22	26648236	26648427	+	43	NA	Intergenic	NA	-9151	MIAT								
DFAM71927V3_1_743_R1_peak_11950	chr2	226799256	226799457	+	43	NA	promoter-TSS (IRS1)	NA	-566	IRS1								
DFAM71927V3_1_743_R1_peak_12000	chr2	231706501	231706726	+	43	NA	Intergenic	NA	-1912	PTMA								
DFAM71927V3_1_743_R1_peak_18651	chr9	32526167	32526372	+	43	NA	promoter-TSS (DDX58)	NA	55	DDX58								
DFAM71927V3_1_743_R1_peak_6336	chr15	91853253	91853475	+	43	NA	promoter-TSS (SLCO3A1)	NA	-947	SLCO3A1								
DFAM71927V3_1_743_R1_peak_9515	chr19	10566781	10567001	+	43	NA	promoter-TSS (KRI1)	NA	-865	KRI1								
DFAM71927V3_1_743_R1_peak_13341	chr22	42294100	42294294	+	43	NA	Intergenic	NA	24444	LOC388906								
DFAM71927V3_1_743_R1_peak_11969	chr2	230661716	230661907	+	43	NA	Intergenic	NA	38718	AC098823.3								
DFAM71927V3_1_743_R1_peak_3550	chr11	72815705	72815916	+	43	NA	intron (ATG16L2, intron 1 of 17)	NA	1403	ATG16L2								
DFAM71927V3_1_743_R1_peak_15018	chr4	145936175	145936366	+	43	NA	intron (ZNF827, intron 1 of 13)	NA	2185	ZNF827								
DFAM71927V3_1_743_R1_peak_12091	chr2	241010417	241010608	+	43	NA	intron (SNED1, intron 1 of 29)	NA	11717	SNED1								
DFAM71927V3_1_743_R1_peak_12682	chr20	63980013	63980436	+	43	NA	promoter-TSS (PRPF6)	NA	-822	SAMD10								
DFAM71927V3_1_743_R1_peak_9809	chr19	17246260	17246451	+	43	NA	Intergenic	NA	-1013	NR2F6								
DFAM71927V3_1_743_R1_peak_18334	chr8	103501664	103501855	+	43	NA	intron (RIMS2, intron 1 of 26)	NA	-86424	SLC25A32								
DFAM71927V3_1_743_R1_peak_18762	chr9	77433750	77433945	+	43	NA	intron (GNA14, intron 3 of 6)	NA	-22454	RP11-466A17.1								
DFAM71927V3_1_743_R1_peak_12970	chr22	19629978	19630206	+	43	NA	Intergenic	NA	-63253	LINC00895								
DFAM71927V3_1_743_R1_peak_6449	chr16	1363539	1363776	+	43	NA	TTS (GNPTG)	NA	11758	GNPTG								
DFAM71927V3_1_743_R1_peak_12994	chr22	20238694	20238908	+	43	NA	Intergenic	NA	10364	MIR1286								
DFAM71927V3_1_743_R1_peak_5016	chr13	41060084	41060370	+	43	NA	TTS (TRNAE20)	NA	582	TRNAE20								
DFAM71927V3_1_743_R1_peak_8896	chr18	34976966	34977161	+	43	NA	exon (MAPRE2, exon 1 of 8)	NA	-63187	LOC101927757								
DFAM71927V3_1_743_R1_peak_5889	chr15	41621295	41621696	+	43	NA	promoter-TSS (MGA)	NA	-39308	MGA								
DFAM71927V3_1_743_R1_peak_3935	chr12	4269301	4269741	+	43	NA	Intergenic	NA	-4216	CCND2								
DFAM71927V3_1_743_R1_peak_13946	chr3	60017787	60017978	+	43	NA	intron (FHIT, intron 5 of 9)	NA	348350	LOC102724718								
DFAM71927V3_1_743_R1_peak_1571	chr1	184051542	184051763	+	43	NA	promoter-TSS (TSEN15)	NA	-5	TSEN15								
DFAM71927V3_1_743_R1_peak_18297	chr8	99956247	99956438	+	43	NA	Intergenic	NA	-62328	COX6C								
DFAM71927V3_1_743_R1_peak_10690	chr19	54155071	54155262	+	43	NA	TTS (LENG1)	NA	4542	LENG1								
DFAM71927V3_1_743_R1_peak_13230	chr22	38052304	38052495	+	43	NA	Intergenic	NA	-4986	PICK1								
DFAM71927V3_1_743_R1_peak_17202	chr7	24573592	24573958	+	43	NA	promoter-TSS (MPP6)	NA	-50304	MPP6								
DFAM71927V3_1_743_R1_peak_11638	chr2	148645509	148645739	+	43	NA	intron (EPC2, intron 1 of 13)	NA	633	EPC2								
DFAM71927V3_1_743_R1_peak_3014	chr11	14765287	14765507	+	43	NA	intron (PDE3B, intron 1 of 10)	NA	121752	PDE3B								
DFAM71927V3_1_743_R1_peak_2483	chr10	89252631	89252822	+	43	NA	promoter-TSS (LIPA)	NA	-818	LIPA								
DFAM71927V3_1_743_R1_peak_4831	chr12	125847665	125847856	+	43	NA	Intergenic	NA	135614	LINC00939								
DFAM71927V3_1_743_R1_peak_8084	chr17	43677959	43678337	+	43	NA	Intergenic	NA	-16254	MEOX1								
DFAM71927V3_1_743_R1_peak_15161	chr5	392588	392779	+	43	NA	intron (AHRR, intron 4 of 11)	NA	50460	C5orf55								
DFAM71927V3_1_743_R1_peak_17927	chr7	159050837	159051046	+	43	NA	intron (VIPR2, intron 5 of 11)	NA	-41832	LOC101927982								
DFAM71927V3_1_743_R1_peak_18274	chr8	94822604	94822849	+	43	NA	promoter-TSS (INTS8)	NA	-564	INTS8								
DFAM71927V3_1_743_R1_peak_704	chr1	40820479	40820670	+	43	NA	intron (KCNQ4, intron 7 of 12)	NA	36562	KCNQ4								
DFAM71927V3_1_743_R1_peak_3815	chr11	123261533	123261743	+	43	NA	Intergenic	NA	-66339	CLMP								
DFAM71927V3_1_743_R1_peak_12187	chr20	4172475	4172702	+	43	NA	intron (SMOX, intron 1 of 6)	NA	-20502	RP4-779E11.3								
DFAM71927V3_1_743_R1_peak_14552	chr4	2290998	2291189	+	43	NA	intron (ZFYVE28, intron 7 of 11)	NA	-29081	MXD4								
DFAM71927V3_1_743_R1_peak_5338	chr14	34874009	34874411	+	43	NA	intron (BAZ1A, intron 2 of 26)	NA	1437	BAZ1A								
DFAM71927V3_1_743_R1_peak_13401	chr22	45978657	45978944	+	43	NA	Intergenic	NA	-1672	WNT7B								
DFAM71927V3_1_743_R1_peak_1869	chr1	230972871	230973062	+	43	NA	intron (TTC13, intron 1 of 20)	NA	5906	TTC13								
DFAM71927V3_1_743_R1_peak_3208	chr11	61814449	61814651	+	43	NA	TTS (MIR1908)	NA	679	MIR1908								
DFAM71927V3_1_743_R1_peak_6796	chr16	29701886	29702138	+	43	NA	Intergenic	NA	22892	QPRT								
DFAM71927V3_1_743_R1_peak_6348	chr15	93073182	93073806	+	43	NA	promoter-TSS (RGMA)	NA	15720	RGMA								
DFAM71927V3_1_743_R1_peak_13620	chr3	27483698	27484063	+	43	NA	intron (SLC4A7, intron 1 of 25)	NA	540	SLC4A7								
DFAM71927V3_1_743_R1_peak_11636	chr2	148509520	148509713	+	43	NA	intron (MBD5, intron 13 of 14)	NA	-135375	EPC2								
DFAM71927V3_1_743_R1_peak_16575	chr6	44224325	44224516	+	43	NA	intron (SLC29A1, intron 1 of 13)	NA	566	SLC29A1								
DFAM71927V3_1_743_R1_peak_19520	chrX	47936580	47936817	+	43	NA	Intergenic	NA	67280	ZNF182								
DFAM71927V3_1_743_R1_peak_11500	chr2	112726770	112726963	+	43	NA	Intergenic	NA	37811	CKAP2L								
DFAM71927V3_1_743_R1_peak_1475	chr1	165598204	165598396	+	43	NA	Intergenic	NA	-16196	RP11-280O1.2								
DFAM71927V3_1_743_R1_peak_3456	chr11	67373588	67373803	+	43	NA	promoter-TSS (CLCF1)	NA	482	CLCF1								
DFAM71927V3_1_743_R1_peak_10456	chr19	47487752	47487943	+	43	NA	exon (NAPA, exon 12 of 12)	NA	3565	NAPA-AS1								
DFAM71927V3_1_743_R1_peak_15570	chr5	134071076	134071328	+	43	NA	Intergenic	NA	10908	LOC101060024								
DFAM71927V3_1_743_R1_peak_17157	chr7	8132403	8132594	+	43	NA	intron (ICA1, intron 12 of 13)	NA	-104547	LOC100505938								
DFAM71927V3_1_743_R1_peak_17323	chr7	50206466	50206657	+	43	NA	Intergenic	NA	-98221	IKZF1								
DFAM71927V3_1_743_R1_peak_15852	chr5	177431454	177431645	+	43	NA	promoter-TSS (GRK6)	NA	-516	GRK6								
DFAM71927V3_1_743_R1_peak_11517	chr2	117095357	117095548	+	43	NA	Intergenic	NA	-719227	DDX18								
DFAM71927V3_1_743_R1_peak_17936	chr8	1701294	1701485	+	43	NA	exon (DLGAP2, exon 11 of 11)	NA	61945	LOC101927752								
DFAM71927V3_1_743_R1_peak_13533	chr3	11642412	11642966	+	43	NA	intron (VGLL4, intron 2 of 5)	NA	-38108	VGLL4								
DFAM71927V3_1_743_R1_peak_8726	chr17	82299542	82299836	+	43	NA	Intergenic	NA	-6875	LOC101929511								
DFAM71927V3_1_743_R1_peak_4607	chr12	110403609	110403800	+	43	NA	promoter-TSS (ANAPC7)	NA	-15	ANAPC7								
DFAM71927V3_1_743_R1_peak_6847	chr16	30534132	30534695	+	43	NA	exon (ZNF747, exon 1 of 2)	NA	460	ZNF747								
DFAM71927V3_1_743_R1_peak_12368	chr20	35699201	35699747	+	43	NA	promoter-TSS (NFS1)	NA	-109	NFS1								
DFAM71927V3_1_743_R1_peak_1104	chr1	111508219	111508478	+	43	NA	intron (ADORA3, intron 1 of 5)	NA	-4227	ADORA3								
DFAM71927V3_1_743_R1_peak_5897	chr15	42402043	42402234	+	43	NA	promoter-TSS (CAPN3)	NA	-252	CAPN3								
DFAM71927V3_1_743_R1_peak_8452	chr17	74749727	74749968	+	43	NA	intron (SLC9A3R1, intron 1 of 5)	NA	1234	MIR3615								
DFAM71927V3_1_743_R1_peak_14864	chr4	89298834	89299185	+	43	NA	intron (GPRIN3, intron 1 of 1)	NA	9001	GPRIN3								
DFAM71927V3_1_743_R1_peak_14787	chr4	70993785	70994033	+	43	NA	exon (DCK, exon 1 of 7)	NA	361	DCK								
DFAM71927V3_1_743_R1_peak_4033	chr12	12442173	12442364	+	43	NA	intron (LOH12CR1, intron 3 of 4)	NA	85182	LOH12CR1								
DFAM71927V3_1_743_R1_peak_4595	chr12	109714398	109714589	+	43	NA	exon (FAM222A, exon 1 of 3)	NA	111	FAM222A								
DFAM71927V3_1_743_R1_peak_1135	chr1	115642458	115643016	+	43	NA	intron (VANGL1, intron 1 of 7)	NA	784	VANGL1								
DFAM71927V3_1_743_R1_peak_18109	chr8	33574579	33574770	+	43	NA	Intergenic	NA	-7546	RNF122								
DFAM71927V3_1_743_R1_peak_10173	chr19	39237916	39238154	+	43	NA	Intergenic	NA	7042	IFNL3								
DFAM71927V3_1_743_R1_peak_16587	chr6	45436848	45437126	+	43	NA	intron (RUNX2, intron 2 of 7)	NA	14410	RUNX2								
DFAM71927V3_1_743_R1_peak_12128	chr20	407293	407489	+	43	NA	promoter-TSS (RBCK1)	NA	-674	RBCK1								
DFAM71927V3_1_743_R1_peak_13046	chr22	23580923	23581128	+	43	NA	promoter-TSS (IGLL1)	NA	-717	IGLL1								
DFAM71927V3_1_743_R1_peak_1336	chr1	155061565	155061756	+	43	NA	intron (ADAM15, intron 19 of 20)	NA	-2077	EFNA4								
DFAM71927V3_1_743_R1_peak_495	chr1	27618511	27618855	+	43	NA	intron (FGR, intron 5 of 12)	NA	-15051	AHDC1								
DFAM71927V3_1_743_R1_peak_9284	chr19	4105216	4105451	+	43	NA	intron (MAP2K2, intron 3 of 8)	NA	18856	MAP2K2								
DFAM71927V3_1_743_R1_peak_4505	chr12	96445761	96446061	+	43	NA	Intergenic	NA	-43666	C12orf55								
DFAM71927V3_1_743_R1_peak_3648	chr11	94924815	94925006	+	43	NA	Intergenic	NA	48702	CWC15								
DFAM71927V3_1_743_R1_peak_7716	chr17	18992870	18993147	+	43	NA	intron (FAM83G, intron 2 of 5)	NA	11739	FAM83G								
DFAM71927V3_1_743_R1_peak_134	chr1	4527612	4527803	+	43	NA	Intergenic	NA	115656	RP5-1166F10.1								
DFAM71927V3_1_743_R1_peak_15679	chr5	142012749	142013103	+	43	NA	promoter-TSS (GNPDA1)	NA	-587	GNPDA1								
DFAM71927V3_1_743_R1_peak_8633	chr17	80415538	80415780	+	43	NA	promoter-TSS (LOC100294362)	NA	-491	LOC100294362								
DFAM71927V3_1_743_R1_peak_10536	chr19	49208352	49208543	+	43	NA	intron (TRPM4, intron 19 of 23)	NA	25668	TRPM4								
DFAM71927V3_1_743_R1_peak_3908	chr12	1797187	1797387	+	43	NA	intron (CACNA2D4, intron 34 of 36)	NA	-22980	LRTM2								
DFAM71927V3_1_743_R1_peak_2064	chr10	13658392	13658583	+	43	NA	intron (FRMD4A, intron 21 of 23)	NA	11086	LOC101928524								
DFAM71927V3_1_743_R1_peak_5801	chr15	31365777	31366087	+	43	NA	intron (KLF13, intron 1 of 1)	NA	39052	KLF13								
DFAM71927V3_1_743_R1_peak_16148	chr6	27147707	27147898	+	43	NA	promoter-TSS (HIST1H2BK)	NA	173	MIR3143								
DFAM71927V3_1_743_R1_peak_16668	chr6	82305621	82305812	+	43	NA	Intergenic	NA	-57930	TPBG								
DFAM71927V3_1_743_R1_peak_3515	chr11	69583721	69583934	+	43	NA	Intergenic	NA	21208	LOC102724346								
DFAM71927V3_1_743_R1_peak_13841	chr3	50246656	50247061	+	43	NA	promoter-TSS (GNAI2)	NA	19420	MIR5787								
DFAM71927V3_1_743_R1_peak_9767	chr19	15871555	15871919	+	43	NA	Intergenic	NA	-6837	LOC102724299								
DFAM71927V3_1_743_R1_peak_7512	chr17	5078078	5078302	+	43	NA	promoter-TSS (ZFP3)	NA	-269	ZFP3								
DFAM71927V3_1_743_R1_peak_2049	chr10	12196032	12196315	+	43	NA	promoter-TSS (NUDT5)	NA	-3	CDC123								
DFAM71927V3_1_743_R1_peak_13308	chr22	41285817	41286134	+	43	NA	promoter-TSS (RANGAP1)	NA	276	RANGAP1								
DFAM71927V3_1_743_R1_peak_13976	chr3	71985479	71985683	+	43	NA	Intergenic	NA	114874	LINC00877								
DFAM71927V3_1_743_R1_peak_1146	chr1	116987329	116987529	+	43	NA	exon (PTGFRN, exon 9 of 9)	NA	-14321	CD101								
DFAM71927V3_1_743_R1_peak_2179	chr10	34994574	34994946	+	43	NA	Intergenic	NA	79570	CUL2								
DFAM71927V3_1_743_R1_peak_923	chr1	75720951	75721194	+	43	NA	Intergenic	NA	-3275	ACADM								
DFAM71927V3_1_743_R1_peak_8674	chr17	81454129	81454320	+	43	NA	intron (BAHCC1, intron 14 of 27)	NA	-3036	MIR3186								
DFAM71927V3_1_743_R1_peak_16990	chr6	166342848	166343046	+	43	NA	promoter-TSS (LOC102724169)	NA	316	LOC100289495								
DFAM71927V3_1_743_R1_peak_14995	chr4	139302075	139302659	+	43	NA	intron (NAA15, intron 1 of 19)	NA	184	NDUFC1								
DFAM71927V3_1_743_R1_peak_3843	chr11	128031771	128032033	+	43	NA	Intergenic	NA	490408	ETS1								
DFAM71927V3_1_743_R1_peak_9065	chr19	588205	588503	+	43	NA	Intergenic	NA	-1539	HCN2								
DFAM71927V3_1_743_R1_peak_9294	chr19	4327392	4327629	+	43	NA	intron (STAP2, intron 6 of 12)	NA	15276	STAP2								
DFAM71927V3_1_743_R1_peak_7630	chr17	9575803	9575994	+	43	NA	promoter-TSS (STX8)	NA	60	STX8								
