PeakID (cmd=annotatePeaks.pl DFAM71927V3_1_742_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
DFAM71927V3_1_742_R1_peak_16963	chr5	297165	297357	+	53	NA	intron (PDCD6, intron 2 of 3)	NA	-6915	AHRR								
DFAM71927V3_1_742_R1_peak_13452	chr20	5804342	5804577	+	53	NA	intron (C20orf196, intron 2 of 2)	NA	54062	C20orf196								
DFAM71927V3_1_742_R1_peak_2784	chr10	84293660	84293947	+	53	NA	exon (LINC00858, exon 6 of 6)	NA	13823	LINC00858								
DFAM71927V3_1_742_R1_peak_10683	chr19	12676384	12676577	+	53	NA	TTS (WDR83)	NA	4731	DHPS								
DFAM71927V3_1_742_R1_peak_10257	chr18	79526130	79526548	+	53	NA	intron (NFATC1, intron 8 of 8)	NA	-2993	LOC102723506								
DFAM71927V3_1_742_R1_peak_8706	chr17	14302580	14302853	+	53	NA	intron (HS3ST3B1, intron 1 of 2)	NA	-1024	MGC12916								
DFAM71927V3_1_742_R1_peak_15562	chr3	72255791	72256000	+	53	NA	Intergenic	NA	104638	LINC00870								
DFAM71927V3_1_742_R1_peak_22313	chrX	132217240	132217606	+	53	NA	promoter-TSS (RAP2C-AS1)	NA	-708	RAP2C-AS1								
DFAM71927V3_1_742_R1_peak_5125	chr12	108568743	108569139	+	53	NA	TTS (ISCU)	NA	5830	ISCU								
DFAM71927V3_1_742_R1_peak_7391	chr16	1102961	1103153	+	53	NA	Intergenic	NA	-6813	C1QTNF8								
DFAM71927V3_1_742_R1_peak_16363	chr4	19413859	19414051	+	53	NA	Intergenic	NA	-838988	SLIT2								
DFAM71927V3_1_742_R1_peak_3302	chr11	2813631	2813823	+	53	NA	intron (KCNQ1, intron 15 of 15)	NA	-56306	KCNQ1DN								
DFAM71927V3_1_742_R1_peak_8279	chr16	85553333	85553762	+	53	NA	intron (GSE1, intron 1 of 15)	NA	135435	GINS2								
DFAM71927V3_1_742_R1_peak_13836	chr20	50929258	50929707	+	53	NA	intron (ADNP, intron 1 of 5)	NA	-1502	RP5-914P20.5								
DFAM71927V3_1_742_R1_peak_2542	chr10	48231788	48231980	+	53	NA	intron (FRMPD2, intron 10 of 28)	NA	43014	FRMPD2								
DFAM71927V3_1_742_R1_peak_9111	chr17	42530214	42530457	+	53	NA	Intergenic	NA	-5598	NAGLU								
DFAM71927V3_1_742_R1_peak_21702	chr9	132718561	132718798	+	53	NA	Intergenic	NA	-48278	DDX31								
DFAM71927V3_1_742_R1_peak_16555	chr4	81153866	81154082	+	53	NA	intron (PRKG2, intron 6 of 18)	NA	183	PRKG2								
DFAM71927V3_1_742_R1_peak_6732	chr15	43133691	43133883	+	53	NA	promoter-TSS (TMEM62)	NA	-55	TMEM62								
DFAM71927V3_1_742_R1_peak_16708	chr4	119370502	119370742	+	53	NA	Intergenic	NA	40038	LINC01061								
DFAM71927V3_1_742_R1_peak_7744	chr16	28508152	28508364	+	53	NA	Intergenic	NA	-1424	IL27								
DFAM71927V3_1_742_R1_peak_13300	chr2	239252836	239253038	+	53	NA	intron (HDAC4, intron 2 of 26)	NA	-28536	LOC102723762								
DFAM71927V3_1_742_R1_peak_14988	chr3	9915218	9915547	+	53	NA	TTS (IL17RE)	NA	-1716	IL17RC								
DFAM71927V3_1_742_R1_peak_13392	chr20	1299541	1299855	+	53	NA	intron (SNPH, intron 4 of 5)	NA	-25645	SDCBP2-AS1								
DFAM71927V3_1_742_R1_peak_3762	chr11	65354412	65354771	+	53	NA	promoter-TSS (TIGD3)	NA	-220	TIGD3								
DFAM71927V3_1_742_R1_peak_2358	chr10	21525913	21526197	+	53	NA	promoter-TSS (SKIDA1)	NA	-373	SKIDA1								
DFAM71927V3_1_742_R1_peak_6943	chr15	66115667	66116066	+	53	NA	intron (MEGF11, intron 4 of 22)	NA	75623	MIR4311								
DFAM71927V3_1_742_R1_peak_21709	chr9	132862545	132862758	+	53	NA	intron (AK8, intron 2 of 10)	NA	16160	AK8								
DFAM71927V3_1_742_R1_peak_1912	chr1	225817775	225817967	+	53	NA	intron (EPHX1, intron 1 of 8)	NA	7776	EPHX1								
DFAM71927V3_1_742_R1_peak_8383	chr16	89187414	89187858	+	53	NA	intron (CDH15, intron 6 of 13)	NA	13713	SLC22A31								
DFAM71927V3_1_742_R1_peak_12969	chr2	191675885	191676077	+	53	NA	Intergenic	NA	-2091	NABP1								
DFAM71927V3_1_742_R1_peak_15373	chr3	49429051	49429340	+	53	NA	exon (NICN1, exon 1 of 6)	NA	129	NICN1								
DFAM71927V3_1_742_R1_peak_2982	chr10	102777126	102777318	+	53	NA	intron (WBP1L, intron 1 of 3)	NA	1091	WBP1L								
DFAM71927V3_1_742_R1_peak_18129	chr6	26197070	26197279	+	53	NA	exon (HIST1H3D, exon 2 of 2)	NA	2119	HIST1H3D								
DFAM71927V3_1_742_R1_peak_15619	chr3	108090313	108090654	+	53	NA	intron (CD47, intron 1 of 7)	NA	605	CD47								
DFAM71927V3_1_742_R1_peak_1264	chr1	148522581	148522930	+	53	NA	Intergenic	NA	-6502	TRNAN5-2								
DFAM71927V3_1_742_R1_peak_10057	chr18	32470681	32470997	+	53	NA	promoter-TSS (GAREM)	NA	-355	GAREM								
DFAM71927V3_1_742_R1_peak_2438	chr10	30785265	30785489	+	53	NA	Intergenic	NA	93103	SVILP1								
DFAM71927V3_1_742_R1_peak_18611	chr6	52994773	52995007	+	53	NA	promoter-TSS (RN7SK)	NA	421	GSTA4								
DFAM71927V3_1_742_R1_peak_8405	chr16	89557505	89557726	+	53	NA	exon (SPG7, exon 18 of 18)	NA	-3042	RPL13								
DFAM71927V3_1_742_R1_peak_15200	chr3	37451986	37452178	+	53	NA	promoter-TSS (ITGA9)	NA	-240	ITGA9								
DFAM71927V3_1_742_R1_peak_5475	chr12	132873832	132874080	+	53	NA	intron (CHFR, intron 3 of 17)	NA	13662	CHFR								
DFAM71927V3_1_742_R1_peak_11871	chr2	25342438	25342712	+	53	NA	promoter-TSS (DNMT3A)	NA	-13854	MIR1301								
DFAM71927V3_1_742_R1_peak_15907	chr3	152277303	152277495	+	53	NA	intron (MBNL1, intron 1 of 11)	NA	-7773	MBNL1-AS1								
DFAM71927V3_1_742_R1_peak_2254	chr10	7484429	7484868	+	53	NA	Intergenic	NA	115924	LOC101928171								
DFAM71927V3_1_742_R1_peak_4397	chr12	1592771	1593522	+	53	NA	exon (FBXL14, exon 1 of 2)	NA	1019	FBXL14								
DFAM71927V3_1_742_R1_peak_4263	chr11	123431289	123431481	+	53	NA	intron (GRAMD1B, intron 2 of 19)	NA	-49873	MIR4493								
DFAM71927V3_1_742_R1_peak_12494	chr2	105798585	105798777	+	53	NA	intron (NCK2, intron 1 of 4)	NA	53618	NCK2								
DFAM71927V3_1_742_R1_peak_17843	chr5	180831684	180831936	+	53	NA	promoter-TSS (HEIH)	NA	-192	HEIH								
DFAM71927V3_1_742_R1_peak_17047	chr5	31533267	31533466	+	53	NA	intron (C5orf22, intron 1 of 8)	NA	1079	C5orf22								
DFAM71927V3_1_742_R1_peak_4985	chr12	79690966	79691220	+	53	NA	promoter-TSS (PAWR)	NA	-279	PAWR								
DFAM71927V3_1_742_R1_peak_9228	chr17	47885069	47885261	+	53	NA	Intergenic	NA	10660	LOC102724532								
DFAM71927V3_1_742_R1_peak_16692	chr4	112223345	112223755	+	53	NA	Intergenic	NA	-8187	AP1AR								
DFAM71927V3_1_742_R1_peak_15805	chr3	130081494	130081692	+	53	NA	promoter-TSS (ALG1L2)	NA	-238	ALG1L2								
DFAM71927V3_1_742_R1_peak_17438	chr5	132020293	132020511	+	53	NA	Intergenic	NA	-8740	ACSL6								
DFAM71927V3_1_742_R1_peak_15357	chr3	48990125	48990714	+	53	NA	promoter-TSS (LOC101928838)	NA	511	P4HTM								
DFAM71927V3_1_742_R1_peak_6596	chr15	29003875	29004320	+	53	NA	intron (APBA2, intron 2 of 12)	NA	82460	APBA2								
DFAM71927V3_1_742_R1_peak_16981	chr5	997154	997398	+	53	NA	promoter-TSS (LOC100506688)	NA	64	LOC100506688								
DFAM71927V3_1_742_R1_peak_15577	chr3	81361113	81361307	+	53	NA	Intergenic	NA	-10226	LOC102723326								
DFAM71927V3_1_742_R1_peak_10247	chr18	79401148	79401350	+	53	NA	intron (NFATC1, intron 1 of 8)	NA	5477	NFATC1								
DFAM71927V3_1_742_R1_peak_9153	chr17	44065563	44065963	+	53	NA	intron (LSM12, intron 2 of 5)	NA	1856	LSM12								
DFAM71927V3_1_742_R1_peak_14063	chr21	25607480	25607696	+	53	NA	promoter-TSS (MRPL39)	NA	-107	MRPL39								
DFAM71927V3_1_742_R1_peak_2864	chr10	93386800	93387237	+	53	NA	intron (MYOF, intron 18 of 52)	NA	95401	MYOF								
DFAM71927V3_1_742_R1_peak_7027	chr15	72615839	72616074	+	53	NA	intron (GOLGA6B, intron 2 of 14)	NA	203	LOC102723640								
DFAM71927V3_1_742_R1_peak_626	chr1	35807934	35808180	+	53	NA	promoter-TSS (AGO4)	NA	-170	AGO4								
DFAM71927V3_1_742_R1_peak_8429	chr16	89926245	89926519	+	53	NA	intron (TUBB3, intron 1 of 3)	NA	3103	TUBB3								
DFAM71927V3_1_742_R1_peak_8220	chr16	81446796	81446988	+	53	NA	intron (CMIP, intron 1 of 20)	NA	61874	MIR4720								
DFAM71927V3_1_742_R1_peak_10797	chr19	15332120	15332312	+	53	NA	Intergenic	NA	28801	LOC101928874								
DFAM71927V3_1_742_R1_peak_20707	chr8	103461534	103461726	+	53	NA	Intergenic	NA	-46295	SLC25A32								
DFAM71927V3_1_742_R1_peak_19338	chr7	27200106	27200378	+	53	NA	promoter-TSS (HOTTIP)	NA	-136	HOXA13								
DFAM71927V3_1_742_R1_peak_21614	chr9	129100486	129100725	+	53	NA	exon (CRAT, exon 9 of 16)	NA	10173	CRAT								
DFAM71927V3_1_742_R1_peak_21168	chr9	41273899	41274274	+	53	NA	Intergenic	NA	85906	LOC101927903								
DFAM71927V3_1_742_R1_peak_11127	chr19	35995244	35995727	+	53	NA	exon (SDHAF1, exon 1 of 1)	NA	297	SDHAF1								
DFAM71927V3_1_742_R1_peak_12948	chr2	187988430	187988677	+	53	NA	Intergenic	NA	-303116	GULP1								
DFAM71927V3_1_742_R1_peak_14409	chr22	20132429	20132732	+	53	NA	intron (ZDHHC8, intron 1 of 10)	NA	739	ZDHHC8								
DFAM71927V3_1_742_R1_peak_7319	chr15	99562375	99562567	+	53	NA	Intergenic	NA	-6486	MEF2A								
DFAM71927V3_1_742_R1_peak_19998	chr7	139777606	139777817	+	53	NA	promoter-TSS (TBXAS1)	NA	183	HIPK2								
DFAM71927V3_1_742_R1_peak_10215	chr18	75209267	75209760	+	53	NA	promoter-TSS (ZADH2)	NA	-1002	ZADH2								
DFAM71927V3_1_742_R1_peak_2430	chr10	30455884	30456076	+	53	NA	intron (MAP3K8, intron 6 of 8)	NA	21334	MAP3K8								
DFAM71927V3_1_742_R1_peak_21571	chr9	128099323	128099549	+	53	NA	intron (SLC25A25, intron 1 of 9)	NA	7972	SLC25A25								
DFAM71927V3_1_742_R1_peak_7555	chr16	11129016	11129217	+	53	NA	intron (CLEC16A, intron 22 of 22)	NA	127066	SOCS1								
DFAM71927V3_1_742_R1_peak_17441	chr5	132369584	132370061	+	53	NA	promoter-TSS (LOC553103)	NA	94	LOC553103								
DFAM71927V3_1_742_R1_peak_21428	chr9	112682257	112682590	+	53	NA	Intergenic	NA	35684	INIP								
DFAM71927V3_1_742_R1_peak_12662	chr2	128664434	128664632	+	53	NA	Intergenic	NA	-200067	LOC101927881								
DFAM71927V3_1_742_R1_peak_8598	chr17	7315270	7315623	+	53	NA	promoter-TSS (GPS2)	NA	-107	GPS2								
DFAM71927V3_1_742_R1_peak_88	chr1	2530818	2531010	+	53	NA	promoter-TSS (HES5)	NA	-669	HES5								
DFAM71927V3_1_742_R1_peak_14669	chr22	37639560	37639833	+	53	NA	promoter-TSS (SH3BP1)	NA	19	SH3BP1								
DFAM71927V3_1_742_R1_peak_18919	chr6	138630498	138630690	+	53	NA	Intergenic	NA	-61074	FLJ46906								
DFAM71927V3_1_742_R1_peak_19722	chr7	100372726	100372962	+	53	NA	promoter-TSS (PILRA)	NA	-601	PILRA								
DFAM71927V3_1_742_R1_peak_10182	chr18	70289594	70289786	+	53	NA	promoter-TSS (SOCS6)	NA	789	SOCS6								
DFAM71927V3_1_742_R1_peak_15769	chr3	128613120	128613464	+	53	NA	Intergenic	NA	-37206	C3orf27								
DFAM71927V3_1_742_R1_peak_2186	chr10	2744693	2745016	+	53	NA	Intergenic	NA	322527	LOC101927824								
DFAM71927V3_1_742_R1_peak_11373	chr19	46766706	46766898	+	53	NA	intron (SLC1A5, intron 7 of 7)	NA	-20328	STRN4								
DFAM71927V3_1_742_R1_peak_13645	chr20	35284048	35284283	+	53	NA	intron (EIF6, intron 3 of 6)	NA	552	EIF6								
DFAM71927V3_1_742_R1_peak_14480	chr22	23580216	23580408	+	53	NA	promoter-TSS (IGLL1)	NA	-4	IGLL1								
DFAM71927V3_1_742_R1_peak_2861	chr10	92702366	92702558	+	53	NA	Intergenic	NA	12538	HHEX								
DFAM71927V3_1_742_R1_peak_6435	chr14	92728835	92729027	+	53	NA	intron (LGMN, intron 2 of 13)	NA	19771	LGMN								
DFAM71927V3_1_742_R1_peak_3500	chr11	45963424	45963616	+	53	NA	intron (PHF21A, intron 10 of 18)	NA	40825	GYLTL1B								
DFAM71927V3_1_742_R1_peak_3628	chr11	61967147	61967431	+	53	NA	promoter-TSS (LOC399900)	NA	371	FTH1								
DFAM71927V3_1_742_R1_peak_10256	chr18	79525754	79525989	+	53	NA	intron (NFATC1, intron 8 of 8)	NA	-2525	LOC102723506								
DFAM71927V3_1_742_R1_peak_19330	chr7	25620203	25620395	+	53	NA	Intergenic	NA	42887	LOC646588								
DFAM71927V3_1_742_R1_peak_13881	chr20	57432974	57433339	+	53	NA	Intergenic	NA	41758	RBM38								
DFAM71927V3_1_742_R1_peak_17572	chr5	139649541	139649865	+	53	NA	intron (CXXC5, intron 1 of 2)	NA	-25798	CXXC5								
DFAM71927V3_1_742_R1_peak_16787	chr4	143559937	143560212	+	53	NA	exon (GUSBP5, exon 1 of 1)	NA	602	GUSBP5								
DFAM71927V3_1_742_R1_peak_1272	chr1	150151324	150151587	+	53	NA	intron (PLEKHO1, intron 2 of 5)	NA	1475	PLEKHO1								
DFAM71927V3_1_742_R1_peak_8003	chr16	58000729	58000921	+	53	NA	promoter-TSS (USB1)	NA	-178	ZNF319								
DFAM71927V3_1_742_R1_peak_14021	chr20	63796185	63796397	+	53	NA	intron (ZBTB46, intron 1 of 4)	NA	-11785	LOC101928604								
DFAM71927V3_1_742_R1_peak_6475	chr14	99273514	99274001	+	53	NA	Intergenic	NA	-2044	BCL11B								
DFAM71927V3_1_742_R1_peak_18410	chr6	35720103	35720534	+	53	NA	intron (FKBP5, intron 2 of 11)	NA	8265	FKBP5								
DFAM71927V3_1_742_R1_peak_7885	chr16	46789920	46790461	+	53	NA	Intergenic	NA	-32649	MYLK3								
DFAM71927V3_1_742_R1_peak_7224	chr15	90096982	90097192	+	53	NA	intron (IDH2, intron 1 of 10)	NA	5389	IDH2								
DFAM71927V3_1_742_R1_peak_9894	chr18	907632	907878	+	53	NA	exon (ADCYAP1, exon 2 of 4)	NA	3390	ADCYAP1								
DFAM71927V3_1_742_R1_peak_3322	chr11	3989939	3990135	+	53	NA	intron (LOC101927733, intron 1 of 2)	NA	1095	LOC101927733								
DFAM71927V3_1_742_R1_peak_2440	chr10	31083705	31084044	+	53	NA	Intergenic	NA	-51937	ZNF438								
DFAM71927V3_1_742_R1_peak_18883	chr6	134632971	134633207	+	53	NA	Intergenic	NA	74273	LOC101928277								
DFAM71927V3_1_742_R1_peak_7761	chr16	29074924	29075222	+	53	NA	exon (RRN3P2, exon 1 of 17)	NA	231	RRN3P2								
DFAM71927V3_1_742_R1_peak_22091	chrX	47556332	47556556	+	53	NA	Intergenic	NA	-4735	ARAF								
DFAM71927V3_1_742_R1_peak_5186	chr12	113061532	113061801	+	53	NA	intron (DTX1, intron 1 of 8)	NA	3809	DTX1								
DFAM71927V3_1_742_R1_peak_518	chr1	28115367	28115559	+	53	NA	Intergenic	NA	-26832	EYA3								
DFAM71927V3_1_742_R1_peak_14727	chr22	39456233	39456440	+	53	NA	promoter-TSS (MGAT3)	NA	-21625	MGAT3								
DFAM71927V3_1_742_R1_peak_6619	chr15	31392340	31392556	+	53	NA	Intergenic	NA	65568	KLF13								
DFAM71927V3_1_742_R1_peak_9288	chr17	50361843	50362233	+	53	NA	TTS (XYLT2)	NA	11163	MRPL27								
DFAM71927V3_1_742_R1_peak_2382	chr10	24723820	24724213	+	53	NA	promoter-TSS (ARHGAP21)	NA	-387	ARHGAP21								
DFAM71927V3_1_742_R1_peak_2919	chr10	100186877	100187097	+	53	NA	promoter-TSS (ERLIN1)	NA	-958	ERLIN1								
DFAM71927V3_1_742_R1_peak_21596	chr9	128702383	128702711	+	53	NA	promoter-TSS (PKN3)	NA	-412	PKN3								
DFAM71927V3_1_742_R1_peak_14463	chr22	23182196	23182595	+	53	NA	intron (BCR, intron 1 of 21)	NA	2030	BCR								
DFAM71927V3_1_742_R1_peak_8117	chr16	69566611	69566877	+	53	NA	promoter-TSS (MIR1538)	NA	778	NFAT5								
DFAM71927V3_1_742_R1_peak_19206	chr7	3117937	3118129	+	53	NA	Intergenic	NA	40522	LOC100129603								
DFAM71927V3_1_742_R1_peak_21783	chr9	136533771	136534141	+	53	NA	intron (NOTCH1, intron 2 of 33)	NA	11830	NOTCH1								
DFAM71927V3_1_742_R1_peak_10549	chr19	7925608	7925888	+	53	NA	TTS (TIMM44)	NA	418	CTXN1								
DFAM71927V3_1_742_R1_peak_5928	chr13	113854695	113855026	+	53	NA	intron (GAS6, intron 2 of 14)	NA	9213	GAS6								
DFAM71927V3_1_742_R1_peak_4817	chr12	54370442	54370685	+	53	NA	intron (ZNF385A, intron 7 of 7)	NA	-6077	GPR84								
DFAM71927V3_1_742_R1_peak_15380	chr3	49718510	49718760	+	53	NA	exon (AMIGO3, exon 1 of 1)	NA	1170	AMIGO3								
DFAM71927V3_1_742_R1_peak_9776	chr17	81400175	81400413	+	53	NA	TTS (MIR4740)	NA	480	MIR4740								
DFAM71927V3_1_742_R1_peak_22441	chrY	19817065	19817266	+	53	NA	Intergenic	NA	-72226	KDM5D								
DFAM71927V3_1_742_R1_peak_21255	chr9	88179113	88179638	+	53	NA	Intergenic	NA	-40903	SPATA31C2								
DFAM71927V3_1_742_R1_peak_19687	chr7	99386912	99387104	+	53	NA	intron (ARPC1B, intron 3 of 9)	NA	9670	ARPC1B								
DFAM71927V3_1_742_R1_peak_16191	chr4	1009752	1010046	+	53	NA	Intergenic	NA	-2073	FGFRL1								
DFAM71927V3_1_742_R1_peak_7477	chr16	3159804	3159998	+	53	NA	TTS (TRNAP19)	NA	979	TRNAP19								
DFAM71927V3_1_742_R1_peak_10162	chr18	62523738	62524221	+	53	NA	exon (ZCCHC2, exon 1 of 15)	NA	554	ZCCHC2								
DFAM71927V3_1_742_R1_peak_16934	chr4	184648428	184648642	+	53	NA	exon (CASP3, exon 2 of 8)	NA	940	CASP3								
DFAM71927V3_1_742_R1_peak_8728	chr17	16589356	16589550	+	53	NA	Intergenic	NA	-20714	ZNF287								
DFAM71927V3_1_742_R1_peak_8170	chr16	74729809	74730006	+	53	NA	intron (FA2H, intron 2 of 6)	NA	-29016	MLKL								
DFAM71927V3_1_742_R1_peak_13233	chr2	233349297	233349489	+	53	NA	Intergenic	NA	41730	SAG								
DFAM71927V3_1_742_R1_peak_10001	chr18	14851532	14851724	+	53	NA	exon (ANKRD30B, exon 36 of 36)	NA	21413	MIR3156-2								
DFAM71927V3_1_742_R1_peak_11887	chr2	26740852	26741069	+	53	NA	Intergenic	NA	16473	KCNK3								
DFAM71927V3_1_742_R1_peak_14219	chr21	42089225	42089604	+	53	NA	intron (UMODL1, intron 5 of 22)	NA	18097	UMODL1								
DFAM71927V3_1_742_R1_peak_20872	chr8	141402722	141402986	+	53	NA	intron (PTP4A3, intron 1 of 5)	NA	-10264	LOC401480								
DFAM71927V3_1_742_R1_peak_9408	chr17	62966359	62966619	+	53	NA	promoter-TSS (TANC2)	NA	-65	TANC2								
DFAM71927V3_1_742_R1_peak_2026	chr1	231039343	231039564	+	53	NA	intron (FAM89A, intron 1 of 1)	NA	796	FAM89A								
DFAM71927V3_1_742_R1_peak_7346	chr15_KI270727v1_random	391072	391264	+	53	NA	intron (LOC102723532, intron 1 of 3)	NA	39715	LOC102723532								
DFAM71927V3_1_742_R1_peak_20463	chr8	41593583	41593799	+	53	NA	intron (AGPAT6, intron 1 of 12)	NA	-15297	LOC102723729								
DFAM71927V3_1_742_R1_peak_14859	chr22	46151217	46151427	+	53	NA	intron (PPARA, intron 1 of 8)	NA	-37401	PPARA								
DFAM71927V3_1_742_R1_peak_10745	chr19	13974017	13974209	+	53	NA	intron (RFX1, intron 8 of 20)	NA	21606	DCAF15								
DFAM71927V3_1_742_R1_peak_4371	chr11	134275713	134275945	+	53	NA	promoter-TSS (GLB1L3)	NA	5963	GLB1L3								
DFAM71927V3_1_742_R1_peak_15104	chr3	17946455	17946942	+	53	NA	Intergenic	NA	-15874	LOC339862								
DFAM71927V3_1_742_R1_peak_9400	chr17	62478031	62478292	+	53	NA	promoter-TSS (TLK2)	NA	1069	TLK2								
DFAM71927V3_1_742_R1_peak_10969	chr19	19462349	19462598	+	53	NA	intron (GATAD2A, intron 1 of 11)	NA	27350	MIR640								
DFAM71927V3_1_742_R1_peak_16621	chr4	98663424	98663616	+	53	NA	Intergenic	NA	-4859	TSPAN5								
DFAM71927V3_1_742_R1_peak_8838	chr17	28371313	28371726	+	53	NA	promoter-TSS (SARM1)	NA	-143	SARM1								
DFAM71927V3_1_742_R1_peak_6016	chr14	24171582	24171947	+	53	NA	promoter-TSS (REC8)	NA	-261	REC8								
DFAM71927V3_1_742_R1_peak_9895	chr18	909248	909440	+	53	NA	intron (ADCYAP1, intron 4 of 4)	NA	4979	ADCYAP1								
DFAM71927V3_1_742_R1_peak_20254	chr8	8228361	8228830	+	53	NA	promoter-TSS (FAM86B3P)	NA	25	FAM86B3P								
DFAM71927V3_1_742_R1_peak_7475	chr16	3152470	3152819	+	53	NA	promoter-TSS (TRNAR18)	NA	-256	TRNAR18								
DFAM71927V3_1_742_R1_peak_2597	chr10	62805245	62805508	+	53	NA	exon (ADO, exon 1 of 1)	NA	620	ADO								
DFAM71927V3_1_742_R1_peak_945	chr1	74733803	74734004	+	53	NA	promoter-TSS (CRYZ)	NA	-495	CRYZ								
DFAM71927V3_1_742_R1_peak_11504	chr19	51327789	51327986	+	53	NA	intron (IGLON5, intron 7 of 7)	NA	6017	IGLON5								
DFAM71927V3_1_742_R1_peak_14	chr1	1014364	1014556	+	53	NA	TTS (ISG15)	NA	993	ISG15								
DFAM71927V3_1_742_R1_peak_9810	chr17	81926920	81927204	+	53	NA	promoter-TSS (MAFG-AS1)	NA	649	MAFG								
DFAM71927V3_1_742_R1_peak_396	chr1	23620113	23620326	+	53	NA	Intergenic	NA	-7115	MDS2								
DFAM71927V3_1_742_R1_peak_14899	chr22	49324948	49325264	+	53	NA	Intergenic	NA	116110	LOC101927775								
DFAM71927V3_1_742_R1_peak_5946	chr14	20613571	20613789	+	53	NA	promoter-TSS (TRNAP2)	NA	182	TRNAT2								
DFAM71927V3_1_742_R1_peak_20988	chr8	144852264	144852530	+	53	NA	promoter-TSS (COMMD5)	NA	1181	COMMD5								
DFAM71927V3_1_742_R1_peak_9809	chr17	81918152	81918353	+	53	NA	promoter-TSS (SIRT7)	NA	-559	SIRT7								
DFAM71927V3_1_742_R1_peak_20121	chr7	151115374	151115717	+	53	NA	exon (AGAP3, exon 1 of 9)	NA	-2209	AGAP3								
DFAM71927V3_1_742_R1_peak_22429	chrY	13479496	13479688	+	53	NA	exon (UTY, exon 1 of 29)	NA	1078	UTY								
DFAM71927V3_1_742_R1_peak_16535	chr4	76989845	76990127	+	53	NA	intron (SEPT11, intron 1 of 9)	NA	40244	SEPT11								
DFAM71927V3_1_742_R1_peak_10913	chr19	18091325	18091529	+	53	NA	Intergenic	NA	-4431	IL12RB1								
DFAM71927V3_1_742_R1_peak_21823	chr9	137316155	137316352	+	53	NA	intron (EXD3, intron 17 of 17)	NA	-14002	NRARP								
DFAM71927V3_1_742_R1_peak_10049	chr18	31498036	31498395	+	53	NA	exon (DSG2, exon 1 of 15)	NA	151	DSG2								
DFAM71927V3_1_742_R1_peak_864	chr1	53363407	53363599	+	53	NA	Intergenic	NA	-35444	LRP8								
DFAM71927V3_1_742_R1_peak_6710	chr15	41585857	41586056	+	53	NA	Intergenic	NA	26934	TYRO3								
DFAM71927V3_1_742_R1_peak_9579	chr17	75917467	75917659	+	53	NA	intron (FBF1, intron 22 of 28)	NA	-12463	MRPL38								
DFAM71927V3_1_742_R1_peak_21149	chr9	37036929	37037133	+	53	NA	exon (LOC100130458, exon 1 of 1)	NA	901	LOC100130458								
DFAM71927V3_1_742_R1_peak_3127	chr10	124530273	124530544	+	53	NA	intron (LHPP, intron 7 of 7)	NA	68585	LHPP								
DFAM71927V3_1_742_R1_peak_7706	chr16	25013816	25014228	+	53	NA	promoter-TSS (ARHGAP17)	NA	-71	ARHGAP17								
DFAM71927V3_1_742_R1_peak_9114	chr17	42553930	42554162	+	53	NA	intron (HSD17B1, intron 3 of 4)	NA	2080	HSD17B1								
DFAM71927V3_1_742_R1_peak_46	chr1	1512490	1512777	+	53	NA	exon (ATAD3A, exon 1 of 16)	NA	103	ATAD3A								
DFAM71927V3_1_742_R1_peak_16884	chr4	169630114	169630341	+	53	NA	intron (CLCN3, intron 1 of 12)	NA	-17598	NEK1								
DFAM71927V3_1_742_R1_peak_13853	chr20	53643214	53643438	+	53	NA	Intergenic	NA	-34539	ZNF217								
DFAM71927V3_1_742_R1_peak_17324	chr5	95869240	95869583	+	53	NA	Intergenic	NA	17179	C5orf27								
DFAM71927V3_1_742_R1_peak_21962	chrX	13088276	13088477	+	53	NA	Intergenic	NA	-44519	FAM9C								
DFAM71927V3_1_742_R1_peak_9759	chr17	80876956	80877211	+	53	NA	intron (RPTOR, intron 13 of 29)	NA	-71451	RP11-28G8.1								
DFAM71927V3_1_742_R1_peak_7540	chr16	9092421	9092711	+	53	NA	intron (C16orf72, intron 1 of 3)	NA	886	C16orf72								
DFAM71927V3_1_742_R1_peak_11428	chr19	48608774	48609115	+	53	NA	intron (FAM83E, intron 4 of 5)	NA	2201	SPACA4								
DFAM71927V3_1_742_R1_peak_14506	chr22	24622688	24622943	+	53	NA	intron (GGT1, intron 10 of 16)	NA	-10100	BCRP3								
DFAM71927V3_1_742_R1_peak_20069	chr7	149195692	149195962	+	53	NA	intron (ZNF282, intron 1 of 7)	NA	342	ZNF282								
DFAM71927V3_1_742_R1_peak_15551	chr3	71582644	71582876	+	53	NA	intron (FOXP1, intron 1 of 20)	NA	-40671	MIR1284								
DFAM71927V3_1_742_R1_peak_21285	chr9	90842887	90843164	+	53	NA	intron (SYK, intron 1 of 13)	NA	41110	SYK								
DFAM71927V3_1_742_R1_peak_6441	chr14	93184329	93184565	+	53	NA	promoter-TSS (TMEM251)	NA	457	MOAP1								
